Orientation Sensor Raw Data Test

Current Temperature: 25 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
accelerometer_x	accelerometer_y	accelerometer_z	magnetometer_x	magnetometer_y	magnetometer_z	euler_x	euler_y	euler_z	linearAcceleration_x	linearAcceleration_y	linearAcceleration_z	gravity_x	gravity_y	gravity_z	quaternion_w	quaternion_y	quaternion_x	quaternion_z	calibration_system	calibration_gyro	calibration_accel	calibration_mag
-39.23	-39.22	-35.59	-7.19	17.00	13.75	293.25	-46.56	27.00	-32.11	-36.16	-45.23	-7.12	-3.06	6.00	0.8392	0.2136	-0.0455	0.4980	0	0	1	3
-14.77	39.22	-39.22	10.19	15.56	-14.88	21.75	-47.69	-64.87	-1.55	33.24	-42.02	-7.25	5.97	2.79	0.7600	0.3414	0.4772	-0.2795	0	0	1	3
-9.24	7.86	4.59	-17.50	-2.50	-16.06	63.25	-51.38	6.81	-2.63	-1.66	-6.62	-7.73	-0.87	5.96	0.7841	0.4263	0.1641	-0.4203	0	0	1	3
-39.23	-39.22	-38.75	-12.75	14.06	-11.06	339.75	-43.13	-14.00	-32.88	-41.37	-45.33	-6.35	2.15	7.15	0.9095	0.3278	0.1042	0.2334	0	0	1	3
-13.06	39.22	-36.28	-1.25	17.00	-15.75	18.12	-47.44	-55.25	-8.40	33.77	-40.95	-7.22	5.45	3.77	0.7939	0.3902	0.3959	-0.2463	0	0	1	3
6.49	-7.34	-16.68	-16.75	3.69	-17.25	43.19	-57.50	-1.12	14.77	-7.44	-21.94	-8.27	0.09	5.26	0.8403	0.4638	0.1493	-0.2375	0	0	1	3
12.70	-24.16	-39.22	-4.88	22.37	-4.69	322.69	-11.06	-1.31	11.99	-18.93	-48.84	-1.88	0.22	9.62	0.9072	-0.0056	-0.0439	0.4185	0	0	1	3
17.99	-7.28	-39.22	24.69	-1.37	0.69	227.63	28.94	7.44	10.30	-5.01	-47.72	4.74	-1.11	8.50	0.3712	-0.1407	0.2192	0.8912	0	0	1	3
34.95	10.59	-35.61	19.19	-5.38	-12.38	231.13	62.00	-29.56	26.37	9.10	-38.82	8.65	2.27	4.00	0.3953	-0.0127	0.5890	0.7047	0	0	1	3
0.20	16.51	-39.22	5.06	13.38	-18.50	11.56	-42.06	-46.75	6.77	11.21	-44.21	-6.57	5.30	4.98	0.8939	0.2999	0.2839	-0.1741	0	0	1	3
20.44	6.86	-23.59	-20.50	7.25	-12.38	51.56	-21.25	-16.87	33.93	8.31	-16.52	-3.56	2.66	8.74	0.8340	0.1866	0.2327	-0.4641	0	0	1	3
14.69	10.88	-31.67	-12.88	-11.50	-14.25	97.87	-33.13	23.56	20.05	14.17	-39.19	-5.36	-3.28	7.52	0.6154	0.3466	0.0927	-0.7019	0	0	1	3
26.89	-39.22	10.56	-21.56	-5.75	-8.88	35.69	-47.63	45.56	-29.75	-34.50	13.21	-7.24	-4.71	4.61	0.7740	0.6232	0.0226	0.1095	0	0	1	3
7.44	1.48	-38.54	-3.88	20.25	-10.88	349.38	-7.63	-45.19	8.74	-5.41	-45.39	-1.06	7.07	6.70	0.9063	0.0438	0.4203	0.0036	0	0	1	3
-39.23	38.97	-37.79	-16.19	6.56	-15.75	99.50	-69.25	55.31	-30.06	40.74	-41.19	-9.17	-2.85	1.97	0.5865	0.4424	0.1775	-0.6549	0	0	1	3
8.82	-19.49	-39.22	-22.56	7.19	-1.19	13.56	-26.37	41.25	13.18	-13.70	-45.82	-4.88	-5.97	6.04	0.7722	0.4380	-0.3397	0.3108	0	0	1	3
6.44	39.22	-36.33	-0.19	21.69	-10.38	23.69	-17.50	-89.25	9.39	29.87	-36.46	-2.95	9.35	0.12	0.5627	0.1847	0.6977	-0.4031	0	0	1	3
-39.23	8.89	-3.44	11.00	-21.00	-1.50	191.13	-24.50	39.50	-35.85	18.12	-5.96	-3.37	-5.47	7.39	-0.0815	0.2341	0.1304	-0.9600	0	0	1	3
39.21	-1.43	-20.96	8.75	-19.87	-9.19	173.88	31.50	41.38	34.08	4.09	-27.22	5.01	-5.76	6.13	0.0389	0.4048	-0.1907	-0.8934	0	0	1	3
-11.69	-1.24	39.22	12.69	-17.25	-7.38	183.38	-9.19	38.63	-25.41	0.93	31.62	-1.57	-6.04	7.56	-0.0270	0.3298	0.1553	-0.9308	0	0	1	3
-29.79	-39.22	6.43	8.38	-18.00	-11.56	150.38	-31.00	57.31	-19.55	-32.15	-11.45	-5.05	-7.07	4.53	0.2757	0.4871	0.1890	-0.8069	0	0	1	3
4.39	-13.75	1.90	-3.88	-16.87	-16.56	131.88	-48.69	41.00	10.62	-5.22	-4.35	-7.36	-4.24	4.88	0.3151	0.3749	0.3045	-0.8170	0	0	1	3
-4.89	33.39	9.28	-1.69	-21.87	-9.25	163.13	-34.88	36.81	0.71	38.21	2.85	-5.61	-4.82	6.43	0.1202	0.3495	0.2812	-0.8856	0	0	1	3
-2.95	-39.22	-20.42	-0.50	-17.25	-15.38	118.19	-57.13	54.19	5.27	-34.91	-23.53	-8.44	-4.05	2.89	0.4980	0.5192	0.3151	-0.6189	0	0	1	3
-39.23	-39.22	-39.22	-15.69	1.06	-17.69	20.94	-44.63	-23.12	-32.34	-41.96	-45.64	-6.88	2.74	6.41	0.8978	0.2693	0.3226	-0.1318	0	0	1	3
2.87	39.22	-39.22	-11.38	3.56	-20.37	91.37	-56.06	-51.13	11.01	34.96	-42.65	-8.30	3.69	3.66	0.3599	0.0396	0.4487	-0.8170	0	0	1	3
-39.23	39.22	-39.12	16.00	-5.88	14.50	238.81	-1.44	-17.37	-38.98	36.28	-48.57	-0.25	2.93	9.35	-0.5839	0.1343	-0.1438	-0.7877	0	0	1	3
35.41	13.90	-39.22	21.75	6.50	-7.25	271.25	44.00	-26.06	14.22	5.92	-45.56	6.81	3.10	6.33	-0.6179	0.1598	-0.5326	-0.5560	0	0	1	3
12.85	18.93	-39.22	-7.69	0.00	-20.25	65.69	-44.56	-46.00	19.74	13.91	-44.07	-6.88	5.02	4.84	-0.6625	-0.2119	-0.4569	0.5544	0	0	1	3
-39.23	39.22	34.37	-12.38	-16.87	-8.38	148.50	-59.44	27.12	-30.79	41.49	13.12	-8.44	-2.27	4.43	-0.1679	-0.2784	-0.4175	0.8485	0	0	1	3
-4.96	-35.64	7.61	3.50	-20.06	-9.56	140.19	-51.19	55.81	2.68	-30.55	4.16	-7.64	-5.08	3.44	-0.3629	-0.4984	-0.3546	0.7030	0	0	1	3
-28.45	-39.22	5.13	-8.88	-8.25	-19.50	61.75	-68.56	-40.81	-23.28	-41.56	0.03	-9.12	2.34	2.71	-0.6879	-0.4213	-0.4422	0.3921	0	0	1	3
6.49	34.23	-25.23	-13.88	-5.00	-17.19	88.00	-68.31	-46.56	13.01	34.54	-29.86	-9.18	2.40	2.44	-0.4737	-0.2740	-0.5391	0.6403	0	0	1	3
0.83	-20.72	-15.36	-5.19	-19.75	-10.88	118.19	-73.56	58.69	10.24	-18.36	-16.79	-9.40	-2.36	1.43	-0.4741	-0.4784	-0.4424	0.5922	0	0	1	3
-15.69	-39.22	-37.81	-11.69	1.06	-18.50	31.37	-49.63	-43.69	-4.69	-43.91	-44.10	-7.10	4.68	4.87	-0.8767	-0.2718	-0.3653	0.1553	0	0	1	3
-14.50	18.04	-23.07	-5.56	15.88	-15.75	6.38	-25.19	-70.25	-7.96	18.26	-37.64	-4.17	8.34	2.99	-0.7292	-0.2490	-0.6208	0.1441	0	0	1	3
33.58	14.29	-39.22	-11.00	-11.06	-16.87	113.69	-73.44	-22.56	46.59	14.17	-42.52	-9.20	0.72	3.30	-0.4225	-0.1887	-0.3925	0.7949	0	0	1	3
-39.23	39.22	-39.22	8.50	-22.69	3.69	229.44	-2.88	22.37	-38.74	42.95	-48.15	-0.49	-3.73	9.05	0.4261	-0.2745	0.0538	0.8604	0	0	1	3
12.75	39.19	28.68	20.25	-0.37	-12.38	255.31	61.19	-38.88	4.15	36.23	25.00	8.59	2.96	3.67	0.6609	0.1406	0.5433	0.4982	0	0	1	3
4.34	30.66	-38.70	-15.06	-2.75	-17.37	75.31	-61.56	-78.12	17.19	23.49	-40.15	-8.82	4.15	0.97	0.4962	0.2046	0.6007	-0.5925	0	0	1	3
-20.34	39.20	30.27	-11.50	-19.75	1.37	162.50	-32.00	-12.38	-15.14	37.41	22.15	-5.20	1.78	8.11	-0.2280	0.0179	0.3315	-0.9153	0	0	1	3
23.23	17.04	-39.22	22.06	0.00	-7.38	252.38	37.50	4.63	18.72	15.73	-46.97	5.97	-0.63	7.75	-0.5537	0.2283	-0.3373	-0.7263	0	0	1	3
-20.96	39.07	-39.22	13.69	9.06	-15.50	359.19	-9.94	-72.44	-19.26	29.86	-42.13	-1.69	9.20	2.91	-0.7830	-0.1726	-0.5879	0.1071	0	0	1	3
16.62	16.69	-14.09	-19.37	1.88	-14.38	65.06	-39.63	-67.50	22.88	9.71	-16.98	-6.25	6.98	2.88	-0.5635	-0.0920	-0.5942	0.5665	0	0	1	3
-14.91	19.54	-39.22	7.25	-22.25	-1.25	163.19	-40.50	59.00	-8.54	25.93	-43.06	-6.36	-6.39	3.83	-0.1418	-0.4777	-0.3130	0.8085	0	0	1	3
-39.23	-39.22	-39.14	3.00	-16.19	-17.75	63.50	-86.25	-1.12	-29.45	-39.42	-39.83	-9.78	0.19	0.60	-0.7132	-0.4966	-0.3920	0.3019	0	0	1	3
-8.01	39.22	0.92	-10.38	-3.56	-20.75	79.06	-68.00	-76.00	1.08	35.65	0.03	-9.09	3.56	0.88	-0.4476	-0.3414	-0.6152	0.5519	0	0	1	3
35.43	-18.20	-39.22	-3.19	-18.00	-14.38	92.44	-78.25	-4.94	48.31	-29.13	-41.20	-9.60	0.17	1.97	-0.6527	-0.4117	-0.4144	0.4824	0	0	1	3
-39.23	-39.22	-39.20	-10.00	20.87	0.19	321.06	13.94	-9.56	-41.60	-39.64	-48.61	2.36	1.58	9.38	-0.8070	0.0872	-0.4215	-0.4044	0	0	1	3
28.78	3.57	-39.22	7.25	17.00	-13.06	327.75	24.37	-71.94	22.13	-4.53	-41.10	4.09	8.71	1.87	-0.6748	0.2152	-0.7044	-0.0460	0	0	1	3
1.75	2.71	-39.22	0.06	-19.37	-12.06	123.37	-69.19	29.69	10.92	4.43	-42.25	-9.16	-1.72	3.02	-0.3826	-0.4066	-0.4610	0.6898	0	0	1	3
-38.63	-39.21	34.31	-18.00	-8.56	-13.19	17.56	-52.63	-28.56	-31.43	-42.07	31.80	-7.79	2.84	5.21	-0.9304	-0.2430	-0.2302	-0.1497	0	0	1	3
12.80	16.19	-39.22	-2.75	8.69	-20.37	1.56	-20.75	-71.94	16.28	7.48	-42.06	-3.47	8.71	2.84	-0.7223	-0.1555	-0.6605	0.1339	0	0	1	3
38.75	-8.17	-39.22	-7.75	-7.19	-20.75	55.56	-56.56	-74.69	47.39	-25.14	-40.64	-8.18	5.20	1.42	-0.7645	-0.2433	-0.4772	0.3585	0	0	1	3
-39.23	-39.22	-39.03	-17.19	13.88	-2.50	312.50	25.31	-13.88	-13.79	-26.50	-47.82	4.20	2.12	8.60	-0.8222	0.1280	-0.4003	-0.3839	0	0	1	3
9.84	17.58	-39.22	-6.75	8.06	-20.06	27.31	-4.56	-119.69	11.87	25.31	-34.37	-0.78	8.48	-4.84	-0.3225	0.0151	-0.9120	0.2529	0	0	1	3
36.38	-39.01	-39.22	-6.75	-22.19	-6.00	70.25	-49.31	0.63	43.81	-38.94	-45.61	-7.43	-0.07	6.39	-0.9082	-0.2038	-0.1149	0.3470	0	0	1	3
-23.06	-39.22	-39.22	-0.56	20.37	9.69	329.25	6.50	-23.37	0.28	-11.27	-46.31	2.06	6.44	7.09	-0.7192	0.0558	-0.6606	-0.2078	0	0	1	3
-39.10	39.16	6.17	-10.69	-20.00	-6.00	151.69	-68.56	-163.88	-29.97	38.17	9.61	-9.12	0.99	-3.43	-0.1440	-0.0795	-0.7687	0.6180	0	0	1	3
14.13	-16.18	-39.22	-9.75	-0.56	-19.00	36.88	-29.62	1.12	18.98	-16.01	-47.74	-4.85	-0.17	8.52	-0.9667	-0.2471	0.0002	0.0663	0	0	1	3
17.06	29.25	-39.22	1.37	14.56	-18.56	351.13	-6.69	-74.94	22.74	8.40	-41.74	-1.15	9.40	2.52	-0.7566	-0.0810	-0.6458	0.0632	0	0	1	3
29.30	-18.11	-39.22	-5.88	-17.19	-13.56	74.56	-65.81	-33.75	44.95	-25.09	-42.55	-8.94	2.23	3.33	-0.7587	-0.2103	-0.3074	0.5345	0	0	1	3
-39.23	-39.22	-2.84	-17.25	10.19	11.56	310.19	-25.81	29.56	-34.95	-33.77	-46.89	-4.27	-4.35	7.67	-0.9409	0.1409	-0.2055	-0.2292	0	0	1	3
-39.23	39.22	-4.12	-18.06	-5.19	-14.00	194.06	-18.44	-143.38	-36.12	33.67	3.34	-3.10	5.54	-7.46	-0.1365	-0.1520	-0.9056	0.3717	0	0	1	3
-3.82	-39.22	-32.08	-13.38	3.50	-17.75	32.69	-10.56	-2.88	-2.01	-39.71	-41.71	-1.80	0.48	9.62	-0.9728	-0.1021	0.1084	-0.1772	1	0	1	3
-23.10	39.22	-39.22	3.69	10.25	-20.87	0.19	-8.94	-79.94	-21.57	29.68	-40.90	-2.06	9.50	1.29	-0.7079	-0.0848	-0.6909	0.1195	1	0	1	3
-2.84	-20.48	-35.99	-8.25	-6.56	-19.25	45.06	-46.00	-65.62	4.21	-26.68	-38.80	-7.05	6.20	2.80	-0.8027	-0.2518	-0.4833	0.2421	1	0	1	3
-30.12	-39.22	-26.42	-0.19	21.50	-6.25	333.13	9.00	-22.75	-31.66	-42.97	-35.35	1.53	3.75	8.92	-0.9253	0.0381	-0.2717	-0.2620	1	0	1	3
-3.01	39.22	-39.22	-6.06	2.38	-22.87	40.94	-27.69	-89.56	-3.23	30.53	-39.28	-4.55	8.68	0.06	-0.6172	-0.1218	-0.6807	0.3752	1	0	1	3
-15.30	-36.24	-19.33	-7.50	-9.50	-19.75	54.25	-57.81	-59.75	-6.51	-43.73	-30.66	-8.30	4.50	2.62	-0.7976	-0.3294	-0.4310	0.2639	1	0	1	3
5.57	-35.58	-39.22	-0.56	20.50	-10.19	333.88	13.25	-20.62	15.18	-31.15	-48.15	2.25	3.36	8.93	-0.9279	0.2047	-0.1814	-0.2537	1	0	1	3
-39.23	-39.22	8.99	8.75	20.75	-6.06	262.44	-0.69	54.44	-39.11	-31.24	-44.92	-0.12	-7.98	5.69	-0.4662	0.3990	0.2288	-0.7557	1	0	1	3
8.72	-5.04	-31.98	14.38	-7.69	-16.00	205.81	10.81	61.88	15.44	7.51	-28.00	1.79	-8.54	4.45	-0.1442	0.5388	-0.0189	-0.8298	1	0	1	3
-0.79	-13.90	-39.22	11.69	-9.50	-17.06	125.50	-60.38	90.00	7.72	-9.06	-39.22	-8.52	-4.84	0.00	0.4627	0.6254	0.3323	-0.5333	1	0	1	3
-39.23	-39.20	-38.99	-4.88	19.25	-10.25	5.38	-73.62	18.50	-29.82	-38.34	-33.28	-9.41	-0.87	2.61	0.8416	0.5378	-0.0325	-0.0378	1	0	1	3
-39.23	39.22	32.84	-12.06	6.25	-17.87	57.00	-43.00	-72.19	-31.60	33.34	-26.36	-7.63	5.87	1.84	0.5206	0.2174	0.6197	-0.5457	0	0	1	3
7.21	39.22	-38.72	0.56	-21.69	-8.06	170.38	-55.94	35.13	15.34	42.38	-43.21	-7.80	-3.48	4.80	-0.0353	0.2492	0.4073	-0.8779	0	0	1	3
38.96	3.18	-39.22	16.87	-16.69	-5.38	205.56	-21.50	48.44	42.56	10.02	-45.27	-3.59	-6.83	6.04	-0.1625	0.3602	0.1964	-0.8973	0	0	1	3
34.24	-8.49	-39.22	4.88	-13.38	-18.69	159.00	17.94	69.62	20.96	4.08	-42.40	3.02	-8.74	3.24	0.2211	0.5219	-0.3589	-0.7415	0	0	1	3
10.06	-33.61	-5.27	-22.50	3.19	-7.38	68.94	-26.06	88.56	14.37	-24.81	-5.49	-4.31	-8.80	0.21	0.6707	0.6250	-0.2040	-0.3434	1	0	1	3
-18.71	-9.00	-39.22	4.56	19.50	-9.25	18.81	-60.63	-39.25	-5.23	-10.24	-42.92	-8.54	3.04	3.72	0.8125	0.3140	0.3691	-0.3240	1	0	1	3
-29.95	18.78	-22.20	-14.06	-5.19	-18.06	73.81	-44.75	-66.00	-23.04	12.42	-25.03	-7.14	6.01	2.99	0.6357	0.1492	0.5744	-0.4937	1	0	1	3
-39.23	-39.22	-39.22	-12.75	2.38	-20.00	357.31	1.25	-24.12	-40.31	-42.39	-48.44	1.07	3.16	9.21	0.9523	-0.1542	0.0678	0.2543	1	0	1	3
-39.23	-39.22	-39.22	21.75	4.56	-2.00	221.00	-18.69	82.19	-34.89	-30.44	-39.67	-4.34	-8.78	0.44	-0.1252	-0.5482	-0.4873	0.6681	2	0	1	3
-39.23	-39.22	-39.22	-9.19	-0.06	-20.37	3.81	-2.56	-24.50	-39.82	-42.80	-48.33	0.58	3.57	9.11	-0.9653	0.1266	-0.1031	-0.2037	2	0	1	3
-39.23	-39.22	-39.22	22.87	8.19	-0.50	221.50	-19.81	77.81	-34.75	-30.59	-40.49	-4.48	-8.62	1.26	0.1047	0.5160	0.4785	-0.7028	2	0	1	3
-39.23	-39.22	-39.22	-12.75	13.19	-13.56	359.50	-0.69	-15.38	-39.11	-41.83	-48.68	0.93	1.95	9.56	0.9507	-0.1555	0.0159	0.2679	3	0	1	3
-39.23	-39.22	-39.22	23.56	6.38	0.19	211.06	-28.44	75.87	-33.41	-31.47	-40.73	-5.81	-7.74	1.51	-0.1772	-0.4529	-0.5039	0.7137	3	0	1	3
-39.22	-39.22	-22.87	-22.19	6.00	-0.50	330.19	-18.44	29.00	-36.13	-33.66	-44.08	-3.10	-4.51	8.13	-0.7546	-0.0494	0.3626	-0.5447	3	0	1	3
-14.78	14.34	6.95	-5.25	-22.50	-3.75	121.31	-53.88	-46.81	-8.58	19.58	23.41	-7.92	4.21	3.95	0.5458	0.0877	0.5838	-0.5946	3	0	1	3
-8.60	-4.75	-28.76	-14.25	6.75	-16.19	44.13	-28.00	-62.75	-3.99	-12.44	-32.72	-4.71	7.36	4.44	0.8398	0.1063	0.4468	-0.2894	2	0	1	3
-39.23	-39.22	22.70	-11.69	15.88	-13.56	12.69	-16.56	-37.88	-36.43	-45.00	15.29	-2.80	5.77	7.41	0.8715	0.0737	0.4570	-0.1616	2	0	1	3
-39.23	39.22	39.20	-18.56	6.88	-13.06	76.44	-30.87	-74.44	-34.19	31.11	36.95	-5.03	8.10	2.25	0.3278	0.1649	0.7422	-0.5607	2	0	1	3
-36.85	-39.22	39.21	-8.88	-13.75	-16.56	95.44	-69.25	-31.37	-29.91	-41.47	0.08	-9.09	2.25	2.88	0.7003	0.3320	0.4286	-0.4644	2	0	1	3
16.62	-26.70	-39.21	-9.19	12.88	-15.06	25.56	-19.81	-51.19	20.38	-20.43	-44.38	-3.19	7.37	5.62	0.8384	0.0502	0.4894	-0.2346	2	0	1	3
36.77	11.55	-39.22	-9.88	-3.69	-20.37	72.75	-46.81	-70.12	46.32	-2.08	-41.98	-7.15	6.11	2.76	0.6416	0.0602	0.5195	-0.5612	2	0	1	3
-39.23	9.82	36.50	-22.87	-6.56	-4.69	94.75	-75.12	-98.56	-29.75	7.34	36.88	-9.48	2.48	-0.37	0.5244	0.2991	0.5632	-0.5643	1	0	1	3
-25.76	-39.22	21.72	-20.37	3.75	-12.50	17.25	-19.94	-3.88	-35.88	-39.83	14.76	-3.34	0.63	9.19	0.9682	0.1863	0.0825	0.1453	1	0	1	3
23.41	9.04	-34.15	0.88	19.00	-14.69	355.38	39.31	-77.06	17.19	1.64	-35.85	6.21	7.39	1.69	0.7049	-0.3948	0.5881	-0.0371	1	0	1	3
-1.78	4.67	-22.22	-6.25	-10.56	-19.37	95.44	-50.88	-46.00	-0.14	-0.63	9.58	-7.65	4.45	4.21	0.6369	0.1960	0.5317	-0.5227	1	0	1	3
-35.42	-39.22	-18.24	-8.75	11.50	-18.19	14.44	-11.00	-44.19	-33.54	-45.93	-25.14	-1.87	6.71	6.89	0.8615	0.0623	0.4919	-0.1097	2	0	1	3
-33.07	39.22	-10.59	-9.50	-0.06	-19.69	80.06	-47.75	-88.56	-28.88	32.63	-14.22	-7.26	6.58	0.16	0.4827	0.1290	0.6837	-0.5320	2	0	1	3
-7.34	-39.22	-28.68	-7.00	-13.06	-18.19	68.44	-57.50	-52.19	-1.87	-43.37	-32.88	-8.27	4.15	3.22	0.7714	0.2598	0.4523	-0.3644	2	0	1	3
-10.56	-39.22	-15.08	-5.75	16.06	-14.88	358.81	3.19	-40.44	-12.34	-45.58	-18.77	0.55	6.35	7.44	0.9284	-0.0452	0.3668	0.0379	2	0	1	3
-37.29	39.22	-28.87	-4.06	6.75	-21.56	31.06	-20.81	-86.50	-33.80	30.07	-29.42	-4.14	8.88	0.09	0.6047	0.1004	0.7132	-0.3400	2	0	1	3
5.09	-39.22	-39.18	-7.25	-3.38	-22.19	44.50	-42.31	-57.31	11.70	-45.32	-43.09	-6.60	6.10	3.91	0.8781	0.1384	0.3852	-0.2481	2	0	1	3
-36.85	-33.04	-30.34	4.00	23.00	1.19	305.94	7.88	40.50	-33.90	-20.92	-42.31	1.34	-6.31	7.37	0.6890	-0.2914	-0.3902	0.5368	2	0	1	3
-39.23	-2.10	1.82	23.06	0.25	-8.38	208.38	-20.25	62.75	-34.46	7.11	-9.53	-3.39	-8.18	4.20	0.1765	-0.4144	-0.3260	0.8312	3	0	1	3
36.85	-8.90	18.49	10.38	-13.06	-16.37	181.00	-14.69	56.00	39.34	-1.04	13.19	-2.49	-7.86	5.30	-0.0164	-0.4747	-0.2438	0.8455	3	0	1	3
3.16	-31.83	-39.22	7.88	-12.69	-17.87	118.19	-70.37	77.44	12.40	-28.62	-39.93	-9.23	-3.20	0.71	-0.5163	-0.5189	-0.3846	0.5624	3	0	1	3
-29.96	-33.11	-39.22	-4.50	20.50	-9.06	353.00	-16.19	-1.19	-27.21	-33.30	-48.64	-2.74	0.19	9.41	-0.9857	-0.0009	0.0966	-0.1384	3	0	1	3
-33.76	26.93	0.29	16.50	13.56	-12.56	303.13	36.19	-13.19	-39.56	25.12	-7.40	5.79	1.81	7.70	-0.8730	0.1566	-0.2646	-0.3785	3	0	1	3
-39.23	39.22	-39.22	0.88	8.88	-22.19	38.63	-20.12	-97.31	-35.85	30.09	-38.05	-3.38	9.12	-1.17	-0.4939	-0.0200	-0.7720	0.3995	2	0	1	3
-15.03	39.22	-39.22	2.69	-22.50	-3.88	194.25	-51.75	29.81	-7.90	42.56	-45.05	-7.14	-3.33	5.82	0.2936	-0.1080	-0.3268	0.8918	2	0	1	3
-11.02	39.04	-39.22	22.50	-3.06	-8.38	284.94	43.19	-86.00	-17.73	31.91	-39.71	6.03	7.61	-1.33	0.4995	0.0568	0.8539	0.1343	1	0	1	3
-38.75	-39.22	-39.22	-11.69	-15.69	-13.69	62.81	-45.44	-51.50	-31.76	-44.61	-43.50	-6.98	5.38	4.28	0.8095	0.1494	0.4565	-0.3377	1	0	1	3
-39.23	-39.22	6.52	-10.25	9.06	-18.87	354.69	-0.31	-18.12	-39.17	-42.27	-2.79	-0.06	3.05	9.31	0.9783	-0.0786	0.1689	0.0904	2	0	1	3
-27.13	23.15	39.16	-1.56	18.50	-15.50	347.13	28.56	-44.44	-31.83	17.12	33.02	4.69	6.03	6.14	0.8792	-0.0689	0.4646	0.0803	2	0	1	3
23.82	5.91	-31.48	-5.19	8.38	-21.56	30.81	-1.69	-68.69	19.44	-3.79	-40.76	-0.30	9.17	3.44	0.7711	-0.1887	0.5330	-0.2928	2	0	1	3
25.46	-28.46	-39.22	-8.88	-3.56	-22.06	45.63	-19.00	-50.00	28.66	-35.57	-45.17	-3.20	7.10	5.95	0.9150	-0.0585	0.2839	-0.2806	2	0	1	3
7.32	-4.86	-39.22	13.88	18.19	5.06	310.75	35.50	-1.75	1.61	-5.11	-47.20	5.70	0.25	7.97	0.7819	-0.3286	0.3418	0.4048	2	0	1	3
-39.23	39.22	-39.15	-1.00	-0.25	-22.75	58.38	-32.56	-106.12	-33.95	31.28	-36.85	-5.28	7.93	-2.29	0.6761	0.1133	0.5849	-0.4335	2	0	1	3
-39.23	-39.22	-5.16	-10.38	14.75	-14.38	358.81	-3.25	-3.56	-38.67	-39.83	-14.93	-0.56	0.61	9.77	0.9830	-0.0255	-0.0652	0.1694	3	0	1	3
-11.53	39.15	36.76	3.06	14.06	-18.56	351.25	22.75	-78.19	-15.33	30.30	34.92	3.79	8.85	1.84	0.6849	0.0717	0.7184	-0.0985	3	0	1	3
15.49	-20.05	-36.58	-14.25	2.88	-19.69	41.25	-16.06	-40.44	18.20	-26.17	-43.75	-2.71	6.11	7.16	0.9690	0.0146	0.2166	-0.1179	3	0	1	3
27.35	17.06	-39.22	6.88	21.25	-3.69	327.69	34.00	-43.44	21.86	11.47	-45.12	5.48	5.59	5.89	0.8224	-0.2084	0.4927	0.1934	3	0	1	3
12.34	-1.79	-39.22	-5.25	-5.75	-21.50	48.19	-31.31	-65.37	22.99	-17.45	-43.32	-5.06	7.32	4.10	0.8168	0.0891	0.4554	-0.3428	3	0	1	3
-39.23	-39.22	-39.22	-5.56	18.25	-12.75	339.63	7.00	-9.56	-40.14	-41.66	-48.56	1.72	2.43	9.34	0.9233	-0.1060	0.2926	0.2250	3	0	1	3
-39.23	39.22	-10.74	-5.25	7.50	-21.56	29.81	-22.31	-93.06	-35.50	30.16	-10.25	-4.39	8.74	-0.62	0.7006	0.0940	0.6344	-0.3129	3	0	1	3
-38.59	-39.22	31.85	-12.88	4.25	-18.87	13.19	-9.88	-26.12	-36.91	-43.48	23.18	-1.68	4.25	8.67	0.9846	0.0837	0.1170	0.0995	2	0	1	3
18.54	17.72	-30.58	3.06	14.69	-17.37	349.38	17.75	-66.37	15.51	11.52	-33.49	2.99	8.55	3.73	0.7744	-0.0801	0.6260	-0.0449	2	0	1	3
20.00	-26.31	-39.22	-4.19	-9.75	-20.87	61.44	-41.56	-42.75	26.51	-31.29	-44.60	-6.51	4.98	5.38	0.8449	0.1371	0.3900	-0.3395	2	0	1	3
-33.53	-39.18	-39.22	4.50	23.37	-0.19	329.13	13.94	-4.50	-35.90	-39.93	-48.71	2.36	0.75	9.48	0.8898	-0.1724	0.2685	0.3262	2	0	1	3
-39.23	39.22	-39.22	3.06	10.75	-20.50	12.00	-14.56	-75.37	-36.75	30.03	-41.43	-2.47	9.18	2.38	0.8686	0.0779	0.4774	-0.1078	2	0	1	3
-39.23	-39.21	39.21	-8.88	15.06	-14.75	352.50	5.19	-19.37	-39.60	-41.99	29.82	0.46	2.76	9.39	0.9639	0.0020	0.0726	0.2564	2	0	1	3
18.85	39.22	2.23	2.25	10.00	-21.19	349.19	18.94	-72.31	15.66	30.38	-0.57	3.18	8.83	2.81	0.7402	0.0610	0.6667	-0.0618	2	0	1	3
29.61	-19.58	-39.22	-7.69	6.50	-20.37	28.37	-21.31	-45.31	33.18	-26.08	-45.64	-3.57	6.49	6.41	0.9417	0.0109	0.2984	-0.1552	2	0	1	3
11.52	7.58	-39.22	15.25	17.56	-2.50	297.00	35.38	-16.00	17.08	10.12	-46.90	5.68	2.21	7.67	0.7530	-0.1976	0.4129	0.4727	2	0	1	3
-29.02	39.02	-39.22	5.00	3.06	-23.06	22.69	-24.31	-71.00	-24.98	30.56	-42.13	-4.03	8.45	2.90	0.8658	0.1533	0.4432	-0.1745	2	0	1	3
-39.20	-39.22	28.65	-0.06	22.56	-2.75	316.94	-2.31	19.62	-38.83	-35.92	-11.22	-0.39	-3.29	9.22	0.8759	-0.1469	-0.1693	0.4274	2	0	1	3
