Orientation Sensor Raw Data Test

Current Temperature: 26 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
accelerometer_x	accelerometer_y	accelerometer_z	magnetometer_x	magnetometer_y	magnetometer_z	euler_x	euler_y	euler_z	linearAcceleration_x	linearAcceleration_y	linearAcceleration_z	gravity_x	gravity_y	gravity_z	quaternion_w	quaternion_y	quaternion_x	quaternion_z	calibration_system	calibration_gyro	calibration_accel	calibration_mag
-4.75	-7.87	5.04	-14.56	5.00	15.38	84.25	39.69	134.56	-11.01	-2.50	10.33	6.26	-5.36	-5.29	-0.3842	0.0876	0.8675	0.3036	2	0	0	3
-8.51	-2.00	5.07	-11.00	12.69	13.88	52.31	30.44	116.94	-13.49	5.52	8.90	5.00	-7.53	-3.79	-0.5042	0.1279	0.8214	0.2340	2	0	0	3
-4.46	-1.14	11.24	-10.25	14.88	13.06	44.44	30.44	120.94	-13.54	7.52	12.22	5.05	-7.11	-4.47	-0.4595	0.1650	0.8391	0.2398	2	0	0	3
-7.98	-4.32	4.90	-13.69	12.69	13.88	61.81	42.19	112.94	-14.92	2.56	7.07	6.59	-6.68	-2.83	-0.5273	0.1893	0.7640	0.3200	2	0	0	3
-11.78	-3.75	0.47	-15.38	13.38	9.19	62.88	44.25	99.50	-18.63	3.16	1.63	6.84	-6.92	-1.16	-0.5734	0.1694	0.7234	0.3451	2	0	0	3
-7.48	-1.87	0.79	-15.38	14.75	7.25	59.44	44.00	92.69	-14.30	5.17	1.12	6.81	-7.04	-0.33	-0.6119	0.1769	0.6881	0.3476	2	0	0	3
-7.57	0.41	6.07	-16.37	15.19	4.88	53.31	41.63	86.37	-14.09	7.72	5.62	6.52	-7.31	0.45	-0.6595	0.1802	0.6526	0.3266	2	0	0	3
-8.93	1.90	-0.31	-16.75	15.88	-0.50	51.50	41.06	62.63	-15.85	7.65	-3.58	6.44	-6.56	3.39	-0.7463	0.1871	0.5233	0.3663	2	0	0	3
-11.01	-13.17	9.81	-18.00	15.50	-3.56	54.56	34.88	52.50	-16.62	-6.78	4.92	5.60	-6.38	4.89	-0.7817	0.0776	0.4752	0.3964	2	0	0	3
-12.21	-21.54	8.85	-7.38	19.87	-7.06	48.00	9.81	58.38	-13.89	-13.31	3.79	1.67	-8.22	5.06	-0.8027	-0.1574	0.4666	0.3364	1	0	0	3
-2.10	1.45	-10.45	7.25	18.37	-10.56	31.31	-42.06	47.94	-9.75	6.84	-13.08	-6.57	-5.40	4.87	-0.8304	-0.4452	0.2148	0.2572	0	0	0	3
-39.14	28.17	-14.27	-2.00	18.37	-14.38	39.69	8.38	27.94	-40.56	32.72	-22.84	1.42	-4.55	8.56	-0.9254	0.0568	0.1460	0.3450	0	0	0	3
-39.22	39.22	33.86	-14.69	-5.88	-15.69	99.87	12.56	-23.19	-41.22	35.80	10.86	1.99	3.41	8.97	-0.5433	0.1857	0.0090	0.8187	0	0	0	3
-39.22	-39.22	-39.22	-9.56	4.88	-20.69	75.62	3.75	39.38	-39.86	-33.01	-46.78	0.64	-6.21	7.56	-0.8223	-0.1673	0.3513	0.4152	0	0	0	3
38.58	18.60	-39.22	4.19	15.38	-16.37	40.50	6.69	6.44	26.48	37.30	10.13	1.14	-1.09	9.67	-0.9097	0.0322	0.0685	0.4083	0	0	0	3
23.64	-9.05	-38.18	-5.00	4.25	-21.56	68.62	-13.75	12.94	29.04	-2.18	-47.97	-2.50	-2.41	9.16	-0.8301	-0.1755	0.0598	0.5259	0	0	0	3
39.22	-16.51	-0.49	-8.25	12.88	-15.25	51.81	29.00	43.13	34.46	-10.65	-6.75	4.76	-5.94	6.17	-0.8168	0.0756	0.4161	0.3925	1	0	0	3
-39.22	39.18	-34.60	8.56	8.56	-19.69	43.00	-17.81	4.50	-36.22	39.95	-43.80	-3.00	-0.73	9.30	-0.9059	-0.2155	0.0672	0.3582	1	0	0	3
23.78	-3.28	-39.15	-0.75	12.19	-18.69	35.63	-5.00	12.88	28.15	-1.07	-48.75	-0.32	-2.29	9.52	-0.9593	0.0439	0.1488	0.2359	1	0	0	3
-39.22	-8.21	39.07	-4.38	11.06	-19.19	48.44	-29.62	28.56	-34.37	-4.13	31.59	-4.85	-4.07	7.48	-0.8105	-0.3743	0.1008	0.4391	0	0	0	3
26.99	-4.40	-17.48	-2.56	7.88	-21.56	22.37	9.50	15.63	23.85	-1.98	-22.15	1.61	-2.60	9.31	-0.9638	0.0547	0.2044	0.1623	1	0	0	3
20.40	39.22	-39.22	4.56	15.38	-17.25	52.44	-9.81	5.81	22.08	40.20	-48.83	-1.67	-0.97	9.61	-0.9252	-0.1254	-0.0049	0.3583	0	0	0	3
-25.68	22.10	-38.35	5.00	18.69	-13.06	43.50	-20.44	25.56	-14.81	42.24	-37.16	-3.19	-3.02	8.76	-0.9171	-0.2225	0.0563	0.3261	0	0	0	3
11.07	21.82	-10.38	6.75	17.56	-14.56	42.75	-22.81	22.69	14.88	25.31	-18.71	-3.81	-3.48	8.33	-0.8983	-0.2585	0.0499	0.3517	0	0	0	3
4.52	3.36	-22.08	6.75	14.00	-15.38	45.63	-33.25	30.75	11.52	6.38	-32.81	-5.38	-4.19	7.04	-0.8685	-0.3275	0.0902	0.3610	0	0	0	3
17.70	-1.58	-30.82	-1.19	15.06	-15.75	33.00	6.75	33.94	16.54	3.85	-38.90	1.15	-5.44	8.07	-0.9103	0.0302	0.3305	0.2474	1	0	0	3
8.83	-2.43	-0.80	-9.06	18.25	-10.00	18.37	20.94	48.56	8.28	3.04	-3.57	3.41	-6.95	6.00	-0.8885	0.1201	0.4263	0.1199	2	0	0	3
-39.22	31.91	-30.78	3.19	20.87	-10.75	354.75	-78.69	-31.75	-29.60	30.90	-32.42	-9.61	1.01	1.63	-0.8485	-0.4916	-0.1313	-0.1453	0	0	0	3
18.43	5.23	-5.15	15.19	9.38	-15.38	2.63	-29.56	13.25	20.58	11.03	-16.63	-4.81	-1.83	8.34	-0.9519	-0.2695	0.0491	0.1372	0	0	0	3
-22.78	39.22	-27.14	9.06	3.19	-22.06	69.75	-28.69	-3.31	-12.27	38.72	-44.24	-4.71	0.50	8.58	-0.8273	-0.1891	-0.0469	0.5269	0	0	0	3
6.11	-5.20	-33.38	1.19	21.56	-9.69	43.44	-17.81	83.75	8.85	5.73	-33.91	-3.00	-9.28	1.01	-0.6781	-0.4412	0.5416	0.2287	1	0	0	3
-39.22	-39.22	-26.25	10.19	19.06	7.50	350.50	-58.75	82.56	-30.84	-34.18	-35.32	-8.38	-5.04	0.65	-0.8444	-0.4926	0.2032	0.0557	0	0	0	3
6.40	10.99	-23.94	6.75	3.19	-21.19	68.56	-15.25	-12.81	8.88	5.99	-35.44	-2.58	2.10	9.22	-0.7528	0.0084	-0.1797	0.6331	0	0	0	3
-25.60	-33.96	-39.22	-8.25	4.19	-20.75	93.12	0.25	53.38	-25.65	-26.09	-45.07	0.04	-7.87	5.84	-0.5891	-0.3602	0.4412	0.5733	0	0	0	3
-26.13	-39.20	13.87	-4.00	21.75	7.88	2.94	-35.50	117.25	-33.52	-32.13	23.47	-5.70	-7.09	-3.65	-0.5560	-0.6306	0.5311	-0.1055	0	0	0	3
16.65	11.76	-39.22	10.88	6.56	-19.56	40.25	-18.62	-6.19	20.05	15.91	-48.61	-2.52	1.30	9.38	-0.8782	0.0006	-0.1374	0.4581	0	0	0	3
-23.75	39.22	-39.18	-4.38	-9.69	-19.56	89.87	4.38	-6.38	-24.50	38.13	-48.90	0.75	1.08	9.71	-0.6593	-0.2258	0.2258	0.6807	0	0	0	3
5.48	-2.40	-23.57	-7.50	19.50	8.19	50.31	1.19	112.75	7.80	0.98	-15.38	-0.12	-8.91	-4.08	-0.4892	-0.3417	0.7866	0.1588	0	0	0	3
13.51	4.34	-39.22	13.06	8.00	16.50	27.56	-40.25	33.75	9.64	15.96	-45.44	-6.33	-4.15	6.21	-0.9235	-0.2245	-0.1075	0.2919	0	0	0	3
3.38	9.18	-12.73	-4.25	-10.50	-20.19	69.81	-4.69	-42.31	4.19	2.60	-19.95	-0.80	6.58	7.22	-0.7112	0.2007	-0.3424	0.5802	0	0	0	3
7.31	-31.26	-39.22	-5.69	-5.75	-21.75	75.50	-8.88	78.25	10.32	-3.78	-41.19	-1.51	-9.48	1.97	-0.5471	-0.4828	0.5795	0.3629	0	0	0	3
-4.27	-26.78	-0.85	3.50	18.00	14.19	5.13	-26.00	124.44	0.03	-19.51	4.13	-4.30	-7.26	-4.98	-0.4753	-0.5300	0.6995	-0.0626	0	0	0	3
36.82	9.51	-39.22	13.88	14.00	-14.75	45.38	-18.56	5.00	29.27	15.02	-48.47	-3.13	-0.81	9.25	-0.8880	-0.0676	0.0157	0.4546	0	0	0	3
3.06	22.66	-1.52	-11.00	-4.00	-19.50	84.87	13.06	-18.94	0.84	19.56	-10.56	2.21	3.10	9.03	-0.6794	0.2109	-0.0664	0.6996	0	0	0	3
7.92	-5.42	-39.22	-12.06	-6.56	-19.75	118.44	31.44	26.12	2.35	-1.67	-46.16	5.46	-4.25	6.94	-0.4001	-0.1172	0.4662	0.7803	0	0	0	3
-39.22	-39.22	-10.24	-15.00	17.06	-4.38	96.44	-10.38	90.12	-37.45	-29.58	-10.21	-1.76	-9.64	-0.03	-0.6379	-0.4069	0.3376	0.5600	0	0	0	3
6.83	3.53	-18.20	-15.00	4.56	-16.25	77.37	45.88	-10.44	-0.20	2.28	-24.91	7.26	1.64	6.37	-0.6769	0.4210	0.1757	0.5776	0	0	0	3
-37.05	39.13	-39.22	-11.69	-19.19	-3.56	139.56	3.75	-60.13	-37.70	30.64	-44.09	1.01	8.04	5.51	-0.2876	0.2908	0.0635	0.9103	0	0	0	3
9.92	-13.98	-39.22	-18.06	-0.37	-14.06	169.25	56.25	77.94	1.76	-8.65	-40.35	8.15	-5.32	1.13	-0.0657	-0.3924	0.6284	0.6685	0	0	0	3
6.79	0.25	-39.22	-1.88	22.50	3.25	97.00	7.31	38.81	5.54	6.35	-46.80	1.25	-6.09	7.57	-0.6890	0.0228	0.1282	0.7130	0	0	0	3
5.45	5.84	-8.04	-18.75	-9.69	-8.00	94.62	40.88	-63.50	-2.40	-1.94	-6.51	6.42	6.63	3.30	-0.5222	0.6000	-0.0002	0.6061	0	0	0	3
-26.36	39.22	-39.22	-9.38	-22.06	1.00	132.50	16.06	-54.19	-22.33	27.71	-44.71	2.71	7.64	5.50	-0.3598	0.1122	0.0835	0.9225	0	0	0	3
7.02	-9.96	-37.59	-16.87	9.75	-8.38	140.81	36.38	96.62	1.93	-13.34	-30.36	5.52	-7.95	-1.55	-0.2613	-0.5031	0.6384	0.5206	0	0	0	3
24.73	9.44	-39.22	-7.06	6.50	-21.00	71.62	19.62	-5.13	21.43	8.61	-48.42	3.30	0.82	9.19	-0.7744	0.3370	0.0794	0.5295	0	0	0	3
6.38	7.39	-2.76	-22.69	-8.06	-0.25	91.56	52.75	-75.50	-1.42	1.65	-4.24	7.81	5.73	1.48	-0.4912	0.6620	0.0815	0.5602	0	0	0	3
3.05	19.92	-39.14	-9.25	-19.37	7.00	137.56	22.25	-54.94	0.58	1.29	-44.43	3.71	7.43	5.20	-0.2889	0.2182	0.1636	0.9177	0	0	0	3
1.76	-24.55	-39.22	-11.56	8.06	-16.06	152.94	27.62	86.25	-2.78	-15.88	-39.78	4.54	-8.67	0.56	-0.2129	-0.6153	0.4427	0.6165	0	0	0	3
-2.11	39.22	-39.22	-7.19	21.50	-4.06	90.81	17.19	-8.19	9.44	26.12	-48.49	2.89	1.34	9.27	-0.6788	0.2716	0.0897	0.6764	0	0	0	3
7.43	2.34	-8.20	-18.06	-12.88	2.06	115.56	53.81	-76.50	1.20	-0.89	-8.50	7.91	5.62	1.34	-0.3688	0.6262	0.2432	0.6424	0	0	0	3
-19.03	23.98	-39.22	-0.37	-22.87	5.56	186.06	1.31	-33.81	-9.87	3.41	-47.37	0.22	5.45	8.14	0.0657	0.1206	0.1394	0.9807	0	0	0	3
23.20	-39.22	-39.22	-17.75	5.69	-10.69	175.63	47.44	105.12	15.98	-32.82	-37.49	7.22	-6.39	-1.73	-0.2945	-0.7289	0.3884	0.4808	0	0	0	3
15.61	3.47	-39.22	-10.38	4.56	-19.06	94.19	43.31	-27.69	8.88	0.16	-45.54	6.73	3.31	6.31	-0.5513	0.4921	0.2267	0.6345	0	0	0	3
17.23	39.22	5.78	-10.25	-16.19	11.19	136.50	37.50	-102.69	11.26	31.63	7.49	5.97	7.58	-1.71	-0.1046	0.7844	0.0252	0.6109	0	0	0	3
14.83	-25.93	-39.22	9.88	-19.25	-9.25	200.44	35.31	1.06	18.43	-27.19	-47.22	5.67	-0.14	7.99	0.1462	-0.2039	0.3939	0.8843	0	0	0	3
-39.22	-39.22	-30.69	-13.00	18.00	-5.38	120.94	-4.25	105.62	-38.49	-29.80	-28.05	-0.72	-9.41	-2.63	-0.3809	-0.4093	0.3925	0.7303	0	0	0	3
17.41	13.22	-34.39	-17.19	-13.25	-6.19	103.75	63.94	-64.62	1.48	0.66	-34.23	8.73	4.29	1.18	-0.3582	0.6568	0.2977	0.5930	0	0	0	3
-20.42	39.22	-39.14	9.06	-13.25	16.25	194.25	-5.06	-95.00	-19.54	29.49	-38.29	-0.87	9.73	-0.85	0.1232	0.3976	0.0211	0.9090	0	0	0	3
13.22	-23.66	-39.22	1.19	-5.00	-22.06	181.50	45.13	66.69	5.89	-22.83	-41.95	6.95	-6.35	2.72	-0.1042	-0.5480	0.4319	0.7087	0	0	0	3
6.45	39.14	-39.22	-12.19	11.88	-17.75	93.62	17.00	-1.31	7.13	32.70	-48.39	3.42	0.57	9.16	-0.6143	0.2563	0.1406	0.7329	0	0	0	3
-0.16	39.17	-1.50	-11.25	-19.50	4.06	154.19	18.75	-93.87	-16.94	29.95	7.81	3.15	9.26	-0.62	0.0090	0.7864	-0.0715	0.6135	0	0	0	3
18.19	-14.85	-39.22	14.69	-13.06	-14.75	202.13	22.12	-7.88	14.49	-16.10	-48.22	3.69	1.24	8.99	0.1300	-0.1564	0.3492	0.9147	0	0	0	3
-39.22	-39.22	-36.69	-11.06	11.50	-15.56	124.69	-2.06	105.75	-38.85	-29.79	-34.03	-0.36	-9.43	-2.66	-0.3312	-0.5291	0.4387	0.6464	0	0	0	3
14.47	4.93	-39.22	-17.87	-11.88	-7.00	92.94	64.56	-40.38	3.62	1.38	-41.63	9.03	2.94	2.40	-0.4857	0.5911	0.3194	0.5591	0	0	0	3
-35.73	39.22	-39.21	-4.19	-15.50	15.38	195.88	-7.31	-88.44	-3.44	28.74	-39.48	-1.24	9.72	0.25	0.1355	0.3610	0.0555	0.9210	0	0	0	3
7.97	-14.54	-39.22	-2.75	-0.69	-23.06	179.31	41.13	83.94	1.52	-7.20	-40.00	6.17	-7.61	-0.26	-0.0552	-0.6572	0.4702	0.5864	0	0	0	3
22.56	2.57	-39.22	-11.38	13.38	-16.87	98.56	6.69	17.31	21.41	5.48	-48.52	1.14	-2.90	9.29	-0.6962	0.2028	0.1030	0.6808	0	0	0	3
15.16	25.46	-23.08	-12.25	-15.50	10.06	126.69	43.13	-109.19	8.46	18.71	-20.73	6.70	6.75	-2.35	-0.0872	0.8473	0.0518	0.5213	0	0	0	3
7.92	-39.22	-39.22	16.06	-14.75	-12.25	198.31	2.81	-6.38	7.43	-40.31	-48.96	0.48	1.09	9.73	0.0151	-0.0541	0.0972	0.9937	0	0	0	3
-39.21	-39.22	-36.31	-3.38	14.50	-15.69	119.31	-2.06	109.75	-39.22	-30.13	-32.87	0.00	-9.09	-3.67	-0.2845	-0.6189	0.5463	0.4874	0	0	0	3
19.09	7.91	-39.22	-13.38	-2.88	-16.37	85.62	18.94	1.19	17.16	7.95	-48.49	3.19	-0.19	9.27	-0.6221	0.1969	0.1268	0.7471	0	0	0	3
-33.95	34.53	-39.21	2.50	-23.06	-0.56	167.63	5.50	-37.75	-34.90	28.55	-46.93	0.94	5.97	7.71	-0.0695	0.1896	0.0422	0.9785	0	0	0	3
-36.47	-39.22	-37.41	-1.88	-10.06	-19.87	129.00	11.63	29.69	-38.45	-34.46	-45.75	1.89	-5.09	8.16	-0.5302	-0.1983	0.2322	0.7910	0	0	0	3
6.38	-14.57	-11.23	-12.69	-2.19	-19.56	94.50	11.19	24.81	2.46	-7.22	-13.49	1.91	-4.04	8.72	-0.6635	-0.0777	0.2025	0.7161	0	0	0	3
-10.55	10.90	-5.39	-11.19	-9.38	-19.06	107.06	4.63	10.06	-11.35	12.62	-15.01	0.86	-1.89	9.58	-0.5601	-0.0519	0.1073	0.8198	0	0	0	3
11.82	-23.66	-18.58	-9.06	-7.56	-19.06	109.06	8.13	22.87	10.42	-19.89	-27.53	1.39	-3.77	8.94	-0.5770	-0.1497	0.1932	0.7793	0	0	0	3
-14.58	-26.79	-8.60	-10.19	4.38	-18.69	86.50	-6.88	32.31	-10.35	-14.18	-21.10	-1.18	-5.20	8.22	-0.6931	-0.2181	0.1194	0.6766	0	0	0	3
-13.00	39.22	18.89	-10.19	-4.25	-19.06	111.81	4.88	5.94	-17.67	40.00	8.48	0.83	-0.79	9.73	-0.5057	-0.0033	0.0510	0.8612	0	0	0	3
-1.22	-37.64	-22.57	-4.38	-9.38	-19.06	122.75	-0.31	24.00	-1.16	-33.65	-31.53	-0.05	-3.98	8.95	-0.5047	-0.2100	0.1038	0.8309	0	0	0	3
-3.49	-39.22	-12.81	-10.19	6.50	-19.56	80.69	-10.88	43.19	3.35	-31.69	-42.68	-1.85	-6.59	7.01	-0.7436	-0.3387	0.2276	0.5296	0	0	0	3
-18.09	38.67	0.41	-3.69	11.50	-19.87	71.56	-27.19	22.44	-11.89	40.67	-16.70	-4.48	-3.33	8.05	-0.7267	-0.2598	-0.0349	0.6350	0	0	0	3
-18.00	39.22	0.36	-7.56	-11.19	-18.37	125.06	-1.31	4.44	-17.78	39.98	-9.40	-0.14	-0.94	9.76	-0.4270	-0.0867	0.0350	0.8994	0	0	0	3
1.40	-39.22	-39.22	-4.38	-4.00	-22.69	101.31	-10.56	42.31	3.20	-32.73	-46.34	-1.80	-6.49	7.12	-0.6498	-0.3655	0.1849	0.6403	0	0	0	3
-31.37	-36.48	9.23	-2.00	16.69	-15.75	37.31	-39.38	37.50	-25.14	-31.86	3.21	-6.22	-4.61	6.01	-0.8538	-0.4052	0.0549	0.3224	0	0	0	3
-2.57	39.22	-38.80	-2.00	2.56	-22.69	93.00	-21.06	12.31	6.77	41.17	-47.87	-3.52	-1.95	8.93	-0.6317	-0.1762	-0.0306	0.7543	0	0	0	3
-15.95	-12.88	1.91	-5.56	-5.69	-22.00	113.62	-9.25	30.25	-17.71	-18.86	-11.69	-1.80	-5.25	8.07	-0.5595	-0.3531	0.0793	0.7457	0	0	0	3
1.27	-34.30	-23.53	-3.75	7.00	-22.00	72.94	-28.25	43.13	5.92	-28.39	-29.83	-4.64	-5.91	6.29	-0.7557	-0.4075	0.1201	0.4984	0	0	0	3
-29.41	1.75	9.51	-0.06	13.06	-20.37	60.81	-40.56	29.37	-23.02	5.40	3.02	-6.38	-3.65	6.48	-0.7630	-0.3887	-0.0459	0.5145	0	0	0	3
13.71	26.28	-37.60	0.88	2.56	-22.25	97.94	-22.50	21.37	17.46	29.59	-46.03	-3.75	-3.30	8.43	-0.6114	-0.2244	-0.0028	0.7588	0	0	0	3
39.22	29.30	39.22	-19.37	-3.88	-11.56	106.12	39.06	20.62	33.03	31.98	32.10	6.18	-2.68	7.12	-0.4236	0.0103	0.1809	0.8875	0	0	0	3
8.47	-2.75	-7.39	7.06	-10.38	-19.75	160.19	18.25	16.75	5.40	-0.06	-16.30	3.07	-2.68	8.91	-0.2241	-0.2175	0.1556	0.9371	0	0	0	3
-22.60	-39.22	-39.15	-3.06	18.06	-12.75	33.19	-44.63	101.19	-19.73	-32.38	-36.33	-6.89	-6.84	-1.35	-0.6960	-0.6219	0.3572	0.0325	0	0	0	3
9.73	14.55	-37.56	5.19	6.25	-20.87	22.37	-35.94	-17.06	15.50	12.22	-45.14	-5.76	2.33	7.58	-0.8985	-0.2335	-0.1927	0.3179	0	0	0	3
-39.22	39.22	-39.22	-1.25	-14.25	-18.56	120.37	-18.12	-4.56	-36.50	39.52	-48.71	-2.31	-0.92	9.48	-0.4675	-0.2986	0.1544	0.8176	0	0	0	3
-36.48	-39.17	5.54	-6.00	17.50	-11.69	26.81	-49.88	92.19	-31.66	-32.91	10.07	-7.50	-6.30	-0.24	-0.6978	-0.6523	0.2936	0.0377	0	0	0	3
14.57	4.89	-39.22	5.50	7.25	-21.69	67.12	-22.87	-14.63	14.09	14.28	-47.96	-3.81	2.28	8.73	-0.7234	-0.0161	-0.2256	0.6524	0	0	0	3
-6.24	-39.17	-39.22	-3.06	-9.25	-20.87	126.37	3.88	51.94	-6.91	-31.47	-45.25	-0.05	-8.13	5.47	-0.5345	-0.5020	0.1609	0.6606	0	0	0	3
-39.22	-39.22	-39.22	0.06	21.37	-10.06	13.25	-60.44	55.94	-30.69	-35.21	-41.93	-8.53	-4.00	2.70	-0.8592	-0.4641	-0.0828	0.1988	0	0	0	3
10.50	39.22	-38.76	7.56	7.56	-20.87	78.81	-31.37	16.00	15.60	41.53	-46.81	-5.10	-2.31	8.04	-0.6380	-0.2762	-0.0640	0.7159	0	0	0	3
3.02	-10.83	-28.86	-2.50	1.50	-22.06	111.50	-17.37	46.13	14.87	-12.98	-45.70	-2.93	-6.74	6.48	-0.5618	-0.4248	0.1137	0.7007	0	0	0	3
-39.22	-39.22	-32.12	1.06	18.37	-12.75	10.69	-62.94	46.44	-30.49	-35.99	-31.23	-8.73	-3.22	3.06	-0.8336	-0.5471	0.0511	0.0577	0	0	0	3
-6.50	39.22	-39.22	9.38	6.25	-20.87	76.62	-46.44	18.37	3.33	41.35	-45.63	-7.10	-2.13	6.40	-0.6609	-0.3287	-0.1144	0.6649	0	0	0	3
19.03	11.16	-39.22	-6.06	-5.69	-21.25	123.50	20.50	11.56	15.58	13.00	-48.21	4.10	-1.48	8.77	-0.4040	0.1151	0.2948	0.8583	0	0	0	3
-39.22	39.22	-39.22	-1.50	-22.56	-4.75	217.75	-3.69	-56.69	-38.58	31.04	-44.59	-0.63	8.18	5.37	0.4182	0.3727	0.2454	0.7912	0	0	0	3
5.07	36.79	-11.65	16.19	-10.38	-14.69	298.13	-21.87	-73.62	9.61	19.57	-40.05	-3.65	8.73	2.55	0.7107	0.5215	0.4131	0.2285	0	0	0	3
-7.72	18.66	-39.22	15.69	-4.88	-18.87	62.75	-41.63	27.69	-1.20	22.07	-45.71	-5.65	-4.37	6.71	0.7585	0.3815	-0.1262	-0.5129	0	0	0	3
-39.18	-5.19	39.19	-1.69	9.06	-20.87	65.56	-44.25	49.50	-32.33	0.14	34.63	-6.84	-5.34	4.55	0.7307	0.5303	-0.0731	-0.4238	0	0	0	3
3.27	-15.69	39.22	1.19	14.56	-16.56	41.38	-47.63	47.88	3.30	-12.93	34.69	-7.24	-4.90	4.43	0.7667	0.5710	-0.0899	-0.2794	0	0	0	3
17.43	8.94	-29.91	7.69	14.56	-17.75	52.69	-41.63	25.12	23.96	12.05	-36.54	-6.52	-3.11	6.63	0.8081	0.3722	0.0103	-0.4565	0	0	0	3
16.19	-6.96	-39.22	-2.88	4.75	-22.06	90.06	-16.50	46.56	21.04	0.86	-45.49	-2.53	-7.09	6.27	0.6556	0.3821	-0.2647	-0.5951	0	0	0	3
1.69	-21.50	-39.22	-7.19	17.75	-14.00	33.75	-58.50	65.06	10.06	-16.86	-41.38	-8.36	-4.64	2.15	0.8194	0.5042	-0.1061	-0.2513	0	0	0	3
-18.69	34.76	39.22	-5.69	13.50	-17.37	47.38	-50.38	30.62	-31.66	41.42	33.84	-7.55	-3.18	5.37	0.6132	0.6174	0.0604	-0.4891	0	0	0	3
9.88	-3.28	-13.24	-2.75	11.00	-19.25	47.19	-20.37	44.75	13.29	3.19	-19.76	-3.41	-6.47	6.52	0.8321	0.3523	-0.2884	-0.3167	0	0	0	3
16.62	12.11	-39.22	13.38	16.00	-12.38	38.69	-47.56	16.56	23.64	13.87	-45.56	-7.24	-1.88	6.33	0.8478	0.3210	0.0834	-0.4136	0	0	0	3
-23.89	16.78	-39.22	-7.56	-6.06	-19.75	121.62	-12.63	26.62	-4.20	6.30	-46.93	-1.26	-5.92	7.71	0.4777	0.4073	-0.3356	-0.7023	0	0	0	3
-37.22	-39.22	-11.04	-10.69	20.00	1.75	358.06	-41.19	120.19	-30.76	-32.85	-7.33	-7.58	-4.52	-4.26	0.4437	0.7695	-0.3575	0.2886	0	0	0	3
3.78	2.23	-39.22	3.06	-2.38	-22.25	60.75	-36.19	-33.19	11.59	-1.66	-45.98	-5.42	4.59	6.75	0.7321	0.0333	0.3831	-0.5623	0	0	0	3
-6.61	32.73	-39.22	-3.06	-20.87	-8.56	110.37	-21.31	-2.94	19.46	-18.99	-48.34	-3.56	0.46	9.12	0.5832	0.3881	-0.0405	-0.7125	0	0	0	3
5.29	-5.26	-31.84	-8.75	21.25	4.88	18.19	-27.94	128.94	7.88	2.56	-19.30	-4.59	-6.73	-5.44	0.4565	0.5908	-0.6649	0.0225	0	0	0	3
14.59	14.33	-39.22	13.56	13.38	13.06	36.44	-61.75	3.38	23.22	14.60	-43.85	-8.63	-0.27	4.63	0.8448	0.2615	0.2929	-0.3634	0	0	0	3
-9.78	36.95	-11.16	-11.19	-16.56	-9.56	103.00	-9.19	-40.50	-8.21	30.66	-18.52	-1.69	6.29	7.32	0.4579	-0.2170	0.2655	-0.8202	0	0	0	3
10.17	-11.38	-39.22	-5.75	-6.19	-22.00	112.94	7.31	95.44	8.91	-1.70	-38.30	1.25	-9.68	-0.92	0.3765	0.5839	-0.6249	-0.3561	0	0	0	3
-24.78	-38.94	-39.22	7.69	15.38	14.38	347.13	-66.12	136.94	-15.81	-36.23	-36.32	-8.96	-2.70	-2.89	0.8292	0.4865	0.0912	-0.2598	0	0	0	3
1.17	4.17	-15.60	-8.50	-6.88	-19.87	98.75	-2.88	-32.50	1.66	-1.09	-23.85	-0.49	5.27	8.25	0.5363	-0.2654	0.2342	-0.7662	0	0	0	3
10.11	10.67	-39.22	-6.25	-21.37	-2.88	115.94	5.94	10.75	13.00	-0.62	-47.93	0.78	-4.44	8.70	0.3881	0.3505	-0.2814	-0.8045	0	0	0	3
-8.80	-39.13	-24.74	-17.75	14.06	-4.50	263.63	-18.87	144.63	-5.62	-33.76	-17.18	-3.17	-5.37	-7.56	0.3473	0.8496	-0.3585	0.1704	0	0	0	3
8.88	1.26	-39.22	0.88	4.88	-22.87	48.31	1.06	-24.69	8.69	-2.83	-48.13	0.18	4.09	8.90	0.8559	-0.2497	0.1891	-0.4115	0	0	0	3
-32.30	24.44	-34.69	-20.06	-10.25	1.75	132.56	2.81	-29.37	-32.79	19.63	-43.22	0.48	4.81	8.53	0.4304	0.0261	-0.1829	-0.8835	0	0	0	3
-33.46	-39.22	-34.99	-20.37	9.25	-3.50	283.13	-17.12	150.38	-36.33	-34.60	-15.23	-2.89	-4.62	-8.14	0.3505	0.8546	-0.3722	0.0919	0	0	0	3
6.13	0.86	-39.22	-7.06	-3.69	-20.37	67.62	1.81	-7.88	5.82	-0.48	-48.93	0.31	1.34	9.70	0.7963	-0.1621	0.0467	-0.5809	0	0	0	3
7.43	-20.45	-39.22	1.56	-22.75	-5.06	150.00	39.25	32.88	2.69	-27.58	-45.60	6.20	-4.12	6.37	0.1849	0.3423	-0.4873	-0.7818	0	0	0	3
-39.19	-39.22	-19.72	-14.69	18.00	-3.50	289.63	-24.19	165.38	-35.16	-36.97	-11.07	-4.02	-2.25	-8.65	0.3109	0.7554	-0.5745	0.0518	0	0	0	3
