Orientation Sensor Raw Data Test

Current Temperature: 28 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
accelerometer_x	accelerometer_y	accelerometer_z	magnetometer_x	magnetometer_y	magnetometer_z	euler_x	euler_y	euler_z	linearAcceleration_x	linearAcceleration_y	linearAcceleration_z	gravity_x	gravity_y	gravity_z	quaternion_w	quaternion_y	quaternion_x	quaternion_z	calibration_system	calibration_gyro	calibration_accel	calibration_mag
-21.83	-33.65	35.38	-15.69	-4.19	-18.25	296.25	-6.44	166.81	-26.88	-37.00	42.65	-1.10	-2.21	-9.48	-0.1181	-0.8594	0.4972	0.0187	3	0	0	3
39.19	-7.69	-11.29	-20.37	-0.88	-11.19	318.31	-26.62	146.06	43.59	-2.80	-4.02	-4.39	-4.89	-7.27	-0.2740	-0.9053	0.2974	0.1295	3	0	0	3
-11.10	-1.69	23.12	-20.00	7.19	-11.19	324.31	-34.69	152.69	-5.52	1.99	30.29	-5.58	-3.69	-7.16	-0.3511	-0.8857	0.2942	0.0760	3	0	0	3
-0.76	-11.34	-19.31	-18.50	7.19	-12.00	321.88	-33.63	152.88	3.06	-8.51	-20.26	-5.43	-3.71	-7.27	-0.3500	-0.8806	0.3057	0.0929	3	0	0	3
-16.22	-0.33	-0.90	-20.56	7.50	-8.50	16.62	-40.50	150.94	-9.84	3.27	5.60	-6.37	-3.61	-6.51	-0.4173	-0.8453	0.3303	0.0469	3	0	0	3
-7.44	-2.81	-10.26	-21.69	7.19	-7.25	3.44	-45.56	153.31	-2.62	-0.48	-10.52	-6.93	-3.12	-6.18	-0.4351	-0.8339	0.3391	0.0161	3	0	0	3
-8.37	2.35	-3.56	-22.06	7.19	-4.19	356.44	-52.00	149.75	-0.64	5.38	1.64	-7.78	-3.06	-5.12	-0.4904	-0.8008	0.3435	-0.0165	3	0	0	3
-15.15	4.85	0.46	-22.75	8.19	-0.25	351.63	-56.31	152.06	-6.98	7.39	5.27	-8.16	-2.54	-4.80	-0.5037	-0.8035	0.3137	-0.0474	3	0	0	3
-10.40	0.55	-1.90	-21.69	9.69	2.06	338.31	-64.62	155.13	-2.35	2.39	1.40	-8.87	-1.73	-3.78	-0.5402	-0.7738	0.3116	-0.1109	3	0	0	3
-10.74	1.60	-11.31	-22.50	10.75	2.00	332.44	-63.94	166.00	-1.92	2.64	-7.13	-8.81	-1.03	-4.17	-0.5007	-0.7940	0.3124	-0.1457	3	0	0	3
-14.54	0.70	-12.98	-20.00	11.06	-0.69	341.38	-57.56	160.13	-4.37	1.17	-11.91	-8.28	-1.78	-4.94	-0.4879	-0.8044	0.3318	-0.0685	3	0	0	3
-20.53	-32.51	-2.59	-24.25	2.38	0.50	340.06	-45.88	145.69	-13.04	-29.78	1.43	-7.03	-3.84	-5.64	-0.4315	-0.6819	0.5889	-0.0460	3	0	0	3
-11.14	-16.29	-11.21	-21.37	-7.00	0.88	21.75	-26.81	120.50	-5.81	-6.62	-6.69	-4.43	-7.53	-4.44	-0.5291	-0.5357	0.6467	0.1219	3	0	0	3
-11.25	-11.10	-4.43	-17.75	-15.38	0.88	52.81	-5.50	116.50	-10.34	-3.12	-0.52	-0.94	-8.73	-4.35	-0.4598	-0.4418	0.7249	0.2608	3	0	0	3
-15.08	-16.37	3.50	-11.56	-19.69	-3.00	101.31	21.50	122.56	-18.65	-10.72	7.15	3.59	-7.68	-4.91	-0.3010	-0.3458	0.7942	0.3988	3	0	0	3
-1.30	-2.35	-8.71	-1.75	-23.25	-4.19	129.81	44.31	120.81	-7.59	4.44	-4.73	6.85	-6.02	-3.59	-0.2389	-0.2072	0.7844	0.5336	3	0	0	3
-1.04	-1.04	-3.28	4.75	-21.75	-1.00	137.38	60.63	107.12	-9.59	3.54	-1.87	8.54	-4.58	-1.41	-0.2375	-0.0627	0.7477	0.6169	3	0	0	3
0.43	-0.49	-5.46	11.56	-19.25	4.00	134.75	70.06	127.25	-8.54	2.17	-3.71	9.21	-2.56	-2.17	-0.2435	0.1246	0.7834	0.5580	3	0	0	3
5.10	0.14	-11.31	16.25	-16.00	2.75	117.25	50.88	165.44	-1.88	1.69	-6.30	7.61	-1.55	-5.98	-0.2220	0.3422	0.8503	0.3327	3	0	0	3
39.22	39.17	39.22	20.19	-9.19	-6.88	102.25	24.19	-167.44	35.19	37.23	47.94	4.02	1.94	-8.72	-0.0140	0.6639	0.6969	0.2708	3	0	0	3
-2.38	-27.48	-39.20	20.87	0.88	10.69	192.38	42.44	-81.94	-13.15	-30.00	-28.01	6.62	7.15	1.00	0.1347	0.4686	0.5736	0.6583	2	0	0	3
26.41	-4.52	-28.39	21.19	7.19	4.50	205.38	33.69	-104.69	20.96	-12.41	-26.32	5.44	7.88	-2.07	0.1499	0.5115	0.5887	0.6077	2	0	0	3
-2.72	22.28	12.32	23.25	4.69	-0.88	212.94	37.38	-106.81	-6.61	14.68	16.61	5.96	7.45	-2.25	0.1824	0.4261	0.6427	0.6100	1	0	0	3
8.53	25.37	16.55	25.06	1.37	-2.06	208.13	48.13	-109.44	1.23	19.20	18.73	7.30	6.17	-2.18	0.1542	0.3069	0.7087	0.6161	2	0	0	3
13.44	9.19	24.55	23.00	-5.06	-2.50	206.25	65.12	-89.12	1.49	2.14	30.71	8.90	4.11	0.05	0.1639	0.1275	0.6882	0.6951	2	0	0	3
21.45	5.22	3.17	21.87	-7.88	-2.88	207.06	68.37	-102.31	13.01	2.22	2.18	9.11	3.52	-0.77	0.1602	0.0903	0.7294	0.6589	2	0	0	3
13.48	8.29	-5.08	22.25	-10.06	-6.38	211.75	70.56	-112.75	-0.44	6.49	11.25	9.24	3.00	-1.26	0.1866	0.0139	0.7525	0.6314	2	0	0	3
3.10	14.94	1.96	19.69	-9.38	-8.38	213.50	70.69	-127.25	-5.89	11.97	-0.67	9.25	2.57	-1.95	0.1895	-0.0340	0.7734	0.6040	2	0	0	3
7.67	10.86	2.65	18.25	-10.88	-11.06	221.88	68.37	-142.56	-1.44	8.67	5.51	9.12	2.18	-2.86	0.2095	-0.1152	0.8010	0.5489	2	0	0	3
9.15	13.97	0.84	16.69	-11.19	-11.50	221.50	69.56	-155.06	0.68	13.32	10.16	9.18	1.38	-3.14	0.2098	-0.1860	0.7928	0.5411	2	0	0	3
7.42	6.73	0.15	12.38	-10.88	-15.38	228.88	64.00	-164.06	-3.19	3.76	8.13	8.81	1.17	-4.13	0.2236	-0.2496	0.8073	0.4858	3	0	0	3
2.50	7.58	-10.50	12.38	-10.06	-16.56	225.75	62.31	-170.44	-6.86	8.74	-1.76	8.68	0.75	-4.48	0.2166	-0.2744	0.8079	0.4746	3	0	0	3
5.78	7.78	-8.85	9.19	-11.19	-18.06	226.13	56.44	-175.88	-2.38	7.39	-3.45	8.17	0.38	-5.40	0.1732	-0.3106	0.8257	0.4379	3	0	0	3
3.01	9.42	-6.95	6.56	-13.00	-18.50	208.69	51.63	168.75	-4.40	10.45	-2.77	7.65	-1.34	-5.98	0.0801	-0.3646	0.8202	0.4336	3	0	0	3
7.97	14.06	-7.73	0.88	-16.50	-17.00	173.81	42.31	144.00	1.83	18.84	-1.07	6.60	-4.25	-5.86	-0.0458	-0.4703	0.7582	0.4493	3	0	0	3
2.06	2.26	-15.72	-6.38	-17.00	-14.56	139.06	22.12	124.19	-1.62	9.77	-10.61	3.56	-7.64	-5.00	-0.1833	-0.6245	0.5945	0.4722	3	0	0	3
-0.09	0.92	-4.44	-10.25	-13.69	-13.88	127.25	1.56	109.44	-0.36	10.17	-1.17	0.27	-9.24	-3.26	-0.2669	-0.7397	0.3441	0.5130	3	0	0	3
20.39	-39.22	-13.56	-12.50	-2.88	-19.56	342.81	7.13	148.06	22.54	-32.95	-17.38	1.21	-5.13	-8.26	0.0399	-0.9299	0.1348	0.3398	3	0	0	3
-8.27	-9.68	-10.27	-3.75	0.50	-22.37	317.50	18.87	143.69	-11.45	-4.19	-2.79	3.38	-5.35	-7.48	0.0841	-0.8507	0.3961	0.3352	3	0	0	3
-3.86	-11.02	-18.82	-2.75	-1.69	-22.75	217.38	36.88	149.13	-9.75	-7.00	-12.09	5.88	-4.01	-6.73	0.1463	-0.6981	0.5790	0.3950	3	0	0	3
-4.74	-4.26	-4.04	2.25	-7.50	-20.75	220.69	50.06	155.19	-12.26	-1.63	1.66	7.52	-2.63	-5.71	0.1577	-0.5456	0.7139	0.4097	3	0	0	3
39.22	-6.77	19.56	0.50	-8.19	-20.06	233.19	48.88	177.50	31.82	-7.18	2.50	7.38	-0.27	-6.44	0.1022	-0.4096	0.8102	0.4067	3	0	0	3
6.06	6.57	-9.94	-2.38	-12.19	-19.00	243.75	35.06	155.81	0.74	10.51	-4.49	5.63	-3.28	-7.32	-0.0115	-0.5071	0.7835	0.3589	3	0	0	3
10.91	10.07	-9.54	-5.25	-13.25	-17.75	259.19	31.87	147.88	4.75	13.30	-3.26	5.20	-4.41	-7.03	0.0126	-0.6197	0.6873	0.3788	3	0	0	3
1.91	0.83	-5.55	-4.56	-8.19	-19.69	280.31	29.12	145.63	-2.87	5.66	1.50	4.78	-4.83	-7.06	0.0203	-0.7269	0.5773	0.3713	3	0	0	3
0.96	1.51	-12.79	-7.50	-7.06	-20.87	161.25	16.44	136.56	-1.81	7.98	-5.96	2.71	-6.53	-6.79	-0.0652	-0.7878	0.4714	0.3912	3	0	0	3
0.51	0.90	-9.72	-8.56	-7.06	-20.50	148.31	5.38	127.69	-0.32	8.47	-3.07	0.92	-7.72	-5.97	-0.1257	-0.8375	0.3188	0.4255	3	0	0	3
0.00	1.80	-2.81	-8.19	-4.56	-20.50	140.69	-5.38	131.81	0.93	9.07	3.69	-0.92	-7.27	-6.51	-0.1372	-0.9067	0.1738	0.3590	3	0	0	3
2.67	-39.22	25.79	-7.75	9.06	-18.19	349.31	-11.31	169.00	4.60	-37.39	35.22	-1.93	-1.83	-9.43	-0.1068	-0.9828	0.0578	0.1389	3	0	0	3
7.05	-7.86	-12.37	-7.50	3.00	-20.50	349.56	-17.81	148.56	4.95	-4.32	6.06	-3.00	-4.86	-7.96	-0.2054	-0.9503	0.0974	0.2128	3	0	0	3
17.20	-17.19	-17.34	-8.56	5.19	-20.06	349.31	-16.81	147.69	20.04	-12.17	-9.40	-2.83	-5.01	-7.93	-0.1974	-0.9439	0.0984	0.2458	3	0	0	3
-10.17	1.95	-0.80	-10.25	5.19	-19.69	347.69	-24.37	149.44	-13.31	6.64	20.61	-4.00	-4.57	-7.69	-0.2463	-0.9497	0.1243	0.1484	3	0	0	3
6.07	-11.96	-7.59	-12.38	7.00	-17.50	344.25	-28.94	152.75	7.94	-3.29	1.20	-4.76	-3.94	-7.60	-0.2734	-0.9362	0.1249	0.1823	3	0	0	3
-21.31	0.90	30.45	-15.00	7.00	-16.25	341.06	-34.75	159.25	-15.71	3.75	37.98	-5.59	-2.84	-7.53	-0.3373	-0.9216	0.1575	0.1093	3	0	0	3
2.03	-2.85	-12.79	-15.69	9.06	-14.25	34.56	-39.19	155.00	7.98	-0.06	-9.84	-6.20	-3.20	-6.88	-0.3729	-0.9077	0.1586	0.1089	3	0	0	3
-19.70	3.76	22.26	-17.87	9.50	-12.75	16.19	-46.63	159.00	-11.56	9.95	25.17	-7.21	-2.28	-6.23	-0.4317	-0.8852	0.1663	0.0488	3	0	0	3
-3.30	-3.94	-5.56	-19.25	11.25	-9.25	4.38	-52.69	161.06	4.49	-2.01	0.05	-7.83	-1.94	-5.56	-0.4629	-0.8681	0.1782	0.0184	3	0	0	3
-16.91	6.45	-20.09	-19.69	11.69	-7.25	1.81	-58.38	160.75	-7.75	8.94	-6.16	-8.35	-1.69	-4.85	-0.5015	-0.8518	0.1512	0.0084	3	0	0	3
-13.16	6.52	-4.87	-18.19	12.06	-4.56	352.56	-69.50	166.25	-3.97	7.33	-1.55	-9.23	-0.77	-3.21	-0.5756	-0.8110	0.1021	-0.0224	3	0	0	3
-16.59	7.08	-9.86	-16.37	14.19	-5.25	350.19	-63.31	175.56	-7.82	7.42	-5.48	-8.76	-0.34	-4.38	-0.5253	-0.8440	0.1005	-0.0400	3	0	0	3
-15.65	0.76	3.01	-17.50	13.75	-5.25	337.06	-64.00	176.38	-6.84	1.03	7.29	-8.81	-0.26	-4.28	-0.5364	-0.8156	0.2010	-0.0820	3	0	0	3
-33.81	-36.32	20.18	-22.87	8.00	-1.75	338.88	-54.25	152.44	-19.10	-33.52	3.73	-7.91	-2.95	-4.97	-0.4680	-0.7449	0.4726	-0.0529	3	0	0	3
-13.73	-16.25	-16.11	-21.75	-0.50	-4.19	28.75	-28.62	134.88	-7.93	-9.02	-9.15	-4.69	-6.09	-6.07	-0.4143	-0.6978	0.5688	0.1335	3	0	0	3
-8.67	-9.12	-12.73	-19.69	-10.00	-7.69	77.56	-4.88	124.19	-7.82	-1.10	-6.10	-0.83	-8.08	-5.49	-0.3468	-0.6038	0.6406	0.3238	3	0	0	3
-4.73	-6.93	-8.21	-12.25	-16.75	-10.00	124.25	21.75	123.50	-8.36	0.65	-3.17	3.86	-7.51	-4.97	-0.2003	-0.4949	0.7061	0.4652	3	0	0	3
-3.94	-6.59	-4.13	-1.75	-19.75	-10.50	155.31	43.13	117.94	-10.65	-0.28	-0.78	6.81	-6.26	-3.23	-0.1129	-0.4022	0.6954	0.5848	3	0	0	3
-0.80	-2.67	-5.09	2.88	-20.50	-5.75	152.69	50.31	104.37	-8.36	3.38	-3.53	7.55	-6.05	-1.55	-0.1780	-0.3005	0.7001	0.6227	3	0	0	3
1.69	-0.95	-11.79	2.88	-22.69	-2.69	114.87	41.56	114.31	-4.60	5.68	-7.95	6.37	-6.72	-3.20	-0.3449	-0.1542	0.8177	0.4342	3	0	0	3
30.50	-5.94	-1.56	2.06	-23.00	0.06	71.94	29.94	125.50	25.61	0.97	3.37	4.89	-6.91	-4.93	-0.3851	0.0527	0.8561	0.3406	3	0	0	3
17.33	-39.22	-12.89	16.56	-15.75	2.00	179.50	84.87	-4.38	5.31	-39.95	-30.30	9.76	0.75	0.44	0.0361	0.0472	0.7085	0.7032	2	0	0	3
-6.05	-25.61	17.21	20.19	-11.19	0.50	168.94	79.62	-124.81	-15.69	-27.06	18.22	9.64	1.44	-1.00	-0.1950	0.3572	0.7711	0.4897	2	0	0	3
13.75	-9.12	-7.38	20.56	-11.19	2.00	154.25	80.12	144.06	13.95	12.99	5.74	9.66	-0.98	-1.36	-0.1367	0.0346	0.7496	0.6467	2	0	0	3
16.87	7.01	-2.08	14.38	-18.75	0.06	145.94	67.87	131.44	7.78	9.78	0.36	9.08	-2.76	-2.44	-0.2009	0.0099	0.7878	0.5822	2	0	0	3
-3.22	4.95	-15.08	13.00	-19.37	-2.69	130.69	57.94	129.13	-11.53	8.98	-11.80	8.31	-4.03	-3.28	-0.2524	-0.0280	0.8053	0.5357	2	0	0	3
-0.45	6.68	-7.81	9.38	-21.00	2.00	104.81	47.88	102.69	-7.73	13.10	-6.36	7.27	-6.41	-1.44	-0.4352	-0.0598	0.7444	0.5029	3	0	0	3
6.21	15.07	6.53	-0.06	-22.00	8.69	69.31	23.00	91.56	2.37	24.09	6.78	3.83	-9.02	-0.24	-0.5377	-0.1896	0.7470	0.3419	3	0	0	3
27.55	-34.52	-39.22	-5.75	-15.88	-17.75	143.38	30.37	121.25	22.59	-27.29	-34.83	4.99	-7.11	-4.54	-0.1381	-0.4963	0.7144	0.4737	2	0	0	3
-9.19	-2.61	3.08	4.38	-18.00	-14.25	184.81	56.88	132.31	-23.96	-1.54	11.30	8.21	-3.95	-3.60	0.0522	-0.3601	0.7520	0.5496	2	0	0	3
-1.06	-15.26	-17.29	11.25	-14.00	-14.00	189.88	57.25	172.94	-9.31	-14.61	-12.03	8.25	-0.65	-5.25	-0.0209	-0.0806	0.8825	0.4629	2	0	0	3
39.22	10.31	25.75	14.50	-15.06	-11.56	185.56	57.00	-179.38	30.99	10.26	31.08	8.23	0.05	-5.33	-0.0280	-0.0491	0.8635	0.5011	3	0	0	3
9.79	-0.90	36.74	12.00	-15.75	-13.25	191.19	52.88	176.19	1.97	-0.51	42.63	7.82	-0.38	-5.89	0.0423	-0.1364	0.8760	0.4606	3	0	0	3
17.14	0.90	-18.09	11.50	-15.75	-12.06	175.19	48.88	167.94	6.40	1.12	-6.15	7.31	-1.32	-6.39	-0.0202	-0.1248	0.9083	0.3988	3	0	0	3
-1.84	10.04	0.91	9.69	-16.06	-14.38	199.00	42.38	171.88	-8.45	11.06	8.08	6.60	-1.02	-7.17	0.0005	-0.1605	0.9208	0.3553	3	0	0	3
-3.42	6.39	-12.15	6.06	-16.06	-14.38	201.94	33.44	162.69	-8.83	8.83	-4.34	5.61	-2.23	-7.72	-0.0441	-0.2007	0.9188	0.3369	3	0	0	3
0.68	10.37	-13.10	2.50	-19.06	-12.50	213.31	29.81	147.81	-4.19	14.89	-5.90	4.88	-4.52	-7.20	-0.1995	-0.2873	0.8803	0.3206	3	0	0	3
39.22	39.13	39.22	-6.19	-21.56	-7.00	236.75	4.13	135.75	38.50	46.04	46.13	0.71	-6.82	-7.00	-0.1874	-0.5388	0.7985	0.1925	3	0	0	3
-6.92	-8.72	-21.22	0.25	-5.25	-23.06	269.31	35.56	164.25	-12.63	-6.56	-13.54	5.70	-2.15	-7.67	0.1501	-0.6449	0.6868	0.2998	3	0	0	3
-10.11	-8.00	-2.00	0.25	-5.25	-23.06	239.69	37.44	179.50	-15.73	-8.36	6.75	5.96	-0.06	-7.78	0.1448	-0.4266	0.8521	0.2664	2	0	0	3
-2.25	-0.31	-14.06	1.69	-10.69	-19.87	203.94	34.38	-170.69	-7.79	-1.61	-6.07	5.54	1.30	-7.98	0.1335	-0.1467	0.9360	0.2908	2	0	0	3
-1.54	0.60	-10.75	13.69	-8.88	-17.25	166.94	38.44	-154.63	-7.38	-2.56	-3.71	6.09	3.28	-6.94	0.1462	0.1523	0.9075	0.3632	2	0	0	3
-2.50	-0.45	-9.27	19.06	-1.25	-13.00	234.94	27.81	-137.81	-7.09	-6.27	-2.85	4.58	5.81	-6.42	0.1998	0.4252	0.8032	0.3661	2	0	0	3
-4.46	-2.85	-8.71	20.56	8.75	-12.19	249.81	5.75	-132.19	-6.18	-10.82	-1.19	0.99	7.22	-6.55	0.2380	0.7143	0.5725	0.3246	2	0	0	3
-8.65	-39.22	-0.53	7.50	17.19	-14.50	61.13	-21.94	-165.75	1.65	-41.45	3.87	-3.67	2.22	-8.81	0.1448	0.8271	0.5186	-0.1613	2	0	0	3
-5.04	5.55	-14.36	-0.19	0.75	-23.06	87.25	-38.00	-172.06	0.37	4.11	-7.69	-5.62	1.56	-7.88	0.2689	0.6768	0.6769	-0.1069	2	0	0	3
2.99	19.62	2.17	5.56	3.00	-21.87	115.31	-19.62	-153.69	8.60	12.57	13.49	-3.29	4.09	-8.28	0.2780	0.4746	0.8336	-0.0500	2	0	0	3
23.92	38.66	-7.25	4.19	0.50	-23.37	128.81	-20.44	-160.38	23.19	31.97	1.59	-3.42	3.07	-8.65	0.2261	0.4055	0.8815	-0.0855	2	0	0	3
4.04	13.20	-19.85	4.50	-1.25	-21.87	151.44	-2.25	-149.88	4.43	8.29	-11.37	-0.39	4.91	-8.47	0.2405	0.1871	0.9504	0.0623	3	0	0	3
12.48	22.51	-9.88	5.88	-7.00	-20.69	184.75	17.12	-168.31	7.54	16.30	-3.07	2.89	1.89	-9.17	0.0853	-0.0764	0.9833	0.1416	3	0	0	3
18.37	19.07	-25.95	3.38	-12.56	-18.37	197.75	29.62	-172.31	13.52	17.94	-17.50	4.85	1.13	-8.44	0.1257	-0.1649	0.9407	0.2683	3	0	0	3
-0.53	7.93	-6.25	7.69	-8.50	-19.19	231.50	51.38	-172.25	-7.69	5.45	-5.54	7.66	0.82	-6.05	0.1835	-0.3243	0.8354	0.4039	3	0	0	3
8.65	10.21	-5.61	6.56	-9.88	-19.19	201.75	44.00	155.19	4.78	13.91	5.01	6.81	-2.95	-6.40	0.0409	-0.5427	0.7348	0.4049	3	0	0	3
7.50	6.54	-11.02	-4.19	-15.06	-16.87	150.56	25.56	128.69	1.94	12.05	-6.55	4.23	-6.90	-5.53	-0.1380	-0.6190	0.6142	0.4697	3	0	0	3
0.52	0.62	-5.82	-5.25	-16.87	-14.50	152.44	18.87	116.44	-2.76	8.62	-2.17	3.18	-8.30	-4.13	-0.1140	-0.7165	0.4555	0.5159	3	0	0	3
0.38	-0.58	-9.64	-5.56	-9.50	-19.87	164.63	11.50	134.25	-1.58	6.29	-2.93	1.96	-6.88	-6.70	-0.0410	-0.8678	0.3522	0.3481	3	0	0	3
-15.91	-39.22	30.01	-6.38	2.56	-22.25	340.50	5.06	165.44	-23.90	-36.77	40.04	0.87	-2.45	-9.45	0.0055	-0.9704	0.0841	0.2263	3	0	0	3
28.95	-6.32	-35.74	-10.00	-5.69	-19.87	127.19	-23.56	130.19	29.89	-2.87	-29.54	-3.98	-6.63	-6.02	-0.1974	-0.9205	-0.0906	0.3247	3	0	0	3
8.29	-2.99	3.04	-8.19	4.38	-19.56	98.25	-33.81	145.94	12.40	0.69	13.70	-5.46	-4.56	-6.74	-0.2616	-0.9085	-0.1450	0.2919	3	0	0	3
-5.68	-1.85	-7.64	-7.38	3.00	-21.50	79.44	-38.38	151.88	0.39	1.76	-0.86	-6.08	-3.62	-6.78	-0.3112	-0.9039	-0.1439	0.2556	3	0	0	3
-11.98	2.09	-20.46	-11.38	3.69	-19.56	69.19	-46.31	150.13	-3.03	4.03	-25.17	-7.09	-3.36	-5.87	-0.3655	-0.8662	-0.1686	0.2961	3	0	0	3
-13.81	8.26	4.33	-14.19	5.19	-18.37	64.69	-52.13	149.38	-4.18	9.16	8.28	-7.74	-3.06	-5.18	-0.4229	-0.8608	-0.1507	0.2396	3	0	0	3
-10.19	-0.77	-3.62	-15.00	8.00	-15.69	46.25	-53.00	157.19	-2.36	1.50	1.80	-7.83	-2.28	-5.43	-0.4312	-0.8798	-0.0944	0.1763	3	0	0	3
-12.76	-8.00	-21.29	-14.56	7.69	-16.19	48.06	-41.94	157.31	-7.27	-6.43	-14.51	-6.55	-2.80	-6.72	-0.3273	-0.9309	0.0102	0.1616	3	0	0	3
-39.22	-39.22	16.15	-10.19	6.19	-19.56	332.38	-13.31	162.13	-36.95	-36.27	28.77	-2.26	-2.92	-9.08	-0.1618	-0.9233	0.3152	0.1479	3	0	0	3
-9.12	-16.42	14.65	-14.19	-5.25	-17.25	101.44	-9.69	122.37	-7.47	-8.27	19.83	-1.65	-8.15	-5.18	-0.3267	-0.7451	0.4302	0.3914	2	0	0	3
27.59	-24.80	-12.84	-12.75	-14.56	-13.69	113.56	-4.13	114.19	27.51	-13.61	-12.24	-0.70	-8.92	-4.00	-0.3033	-0.7411	0.4009	0.4451	2	0	0	3
-4.61	-5.12	-4.28	-16.37	-11.69	-12.56	102.94	-7.13	117.31	-3.39	3.51	0.19	-1.21	-8.64	-4.47	-0.3128	-0.7375	0.4158	0.4304	2	0	0	3
7.23	-15.16	0.17	-15.25	-12.06	-12.56	105.37	-6.00	117.69	10.40	-6.00	-1.95	-1.02	-8.63	-4.53	-0.3112	-0.7335	0.4385	0.4156	2	0	0	3
-5.91	-1.71	8.51	-17.50	-12.50	-11.75	91.00	-9.06	119.87	-4.47	5.79	18.57	-1.54	-8.39	-4.82	-0.3470	-0.7176	0.4833	0.3621	3	0	0	3
3.73	-16.28	-2.07	-17.50	-11.69	-11.75	93.19	-7.00	122.81	4.93	-8.10	3.20	-1.19	-8.18	-5.26	-0.3319	-0.7155	0.5068	0.3479	3	0	0	3
-6.01	-0.66	-0.17	-17.37	-11.38	-11.38	85.06	-9.44	121.87	-4.39	7.55	4.93	-1.61	-8.21	-5.10	-0.3807	-0.6944	0.5300	0.3033	3	0	0	3
-7.44	-1.20	12.24	-18.75	-11.00	-11.00	68.94	-14.94	127.44	-4.84	5.36	17.02	-2.53	-7.51	-5.76	-0.3710	-0.7157	0.5358	0.2512	3	0	0	3
-0.41	-7.48	-5.86	-20.00	-9.19	-11.00	65.56	-14.88	130.63	1.55	-0.17	-0.95	-2.52	-7.18	-6.17	-0.3673	-0.7055	0.5663	0.2159	3	0	0	3
-7.81	2.56	-3.16	-20.25	-9.19	-8.25	45.63	-22.94	126.06	-3.98	9.86	2.15	-3.82	-7.29	-5.31	-0.4465	-0.6797	0.5524	0.1827	3	0	0	3
-8.60	2.70	-1.09	-20.25	-7.38	-7.50	44.31	-24.62	130.19	-4.31	9.30	4.47	-4.08	-6.80	-5.75	-0.4207	-0.7148	0.5334	0.1660	3	0	0	3
-7.25	-3.67	-12.26	-21.37	-6.25	-8.25	46.88	-21.06	137.50	-3.73	2.50	-5.51	-3.52	-6.17	-6.75	-0.3309	-0.7426	0.5598	0.1604	3	0	0	3
-14.91	-10.94	-0.08	-18.06	-7.38	-12.56	273.25	-5.44	147.88	-14.39	-7.99	7.54	-0.92	-5.18	-8.27	-0.2075	-0.6693	0.6930	0.1699	3	0	0	3
-3.74	-6.62	-13.79	-13.06	-11.00	-16.06	244.31	23.75	155.75	-7.62	-2.84	-5.78	3.95	-3.68	-8.18	-0.0259	-0.4778	0.8207	0.3121	3	0	0	3
0.02	-0.48	-7.80	2.50	-14.56	-18.00	198.88	49.50	165.88	-7.41	1.23	-1.14	7.46	-1.54	-6.17	0.0797	-0.2964	0.8440	0.4398	3	0	0	3
0.26	-0.94	-6.51	10.75	-14.19	-14.50	197.06	55.50	177.50	-7.81	-0.70	-0.96	8.08	-0.23	-5.54	0.0558	-0.1285	0.8813	0.4512	3	0	0	3
1.62	-0.73	-13.35	11.50	-15.69	-12.56	180.75	37.69	174.25	-4.06	0.35	-6.76	5.75	-0.88	-7.88	-0.0711	0.0254	0.9618	0.2631	3	0	0	3
39.22	27.83	39.22	8.56	-18.69	-9.88	154.69	34.69	165.13	33.64	29.89	47.01	5.58	-2.06	-7.79	-0.1579	0.1817	0.8621	0.4458	3	0	0	3
-2.25	-7.06	-28.35	19.06	-12.19	-5.25	167.69	59.31	-166.88	-10.12	-2.62	-13.48	8.43	1.29	-4.83	-0.0258	0.2322	0.8233	0.5173	3	0	0	3
-1.49	1.66	-18.76	22.00	-6.06	-6.00	169.31	48.81	-152.75	-8.87	-1.28	-13.01	7.38	2.95	-5.74	-0.0447	0.4369	0.7706	0.4619	3	0	0	3
-3.11	2.20	39.22	23.69	1.19	-5.19	220.44	29.81	-127.44	-2.86	-6.78	44.39	4.88	6.75	-5.17	0.1896	0.4976	0.7252	0.4365	3	0	0	3
23.85	-9.16	-8.48	20.06	6.19	-6.69	219.75	26.44	-131.06	17.67	-15.26	-2.63	4.37	6.61	-5.76	0.1464	0.5386	0.7233	0.4067	3	0	0	3
5.01	14.09	-2.65	21.06	5.50	-9.50	230.31	21.87	-136.63	1.35	7.84	3.95	3.65	6.24	-6.61	0.1893	0.5069	0.7573	0.3657	3	0	0	3
-7.70	9.36	-19.80	19.00	5.50	-11.38	118.31	17.69	-144.81	-10.69	3.98	-12.17	2.98	5.37	-7.63	0.1550	0.4788	0.8146	0.2881	3	0	0	3
7.15	25.02	-2.33	18.56	2.56	-11.75	238.38	26.31	-138.88	5.37	22.04	12.05	4.39	5.66	-6.69	0.1987	0.3345	0.8577	0.3362	3	0	0	3
17.59	27.14	-4.87	16.75	-4.25	-16.50	156.06	29.06	-157.06	13.32	21.91	2.90	4.77	3.33	-7.89	0.1055	0.1732	0.9327	0.2984	3	0	0	3
10.47	16.37	-6.68	13.56	-10.00	-14.88	176.06	42.81	-165.44	3.80	14.56	0.26	6.66	1.80	-6.95	0.0742	-0.0019	0.9217	0.3808	3	0	0	3
