Orientation Sensor Raw Data Test

Current Temperature: 27 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
accelerometer_x	accelerometer_y	accelerometer_z	magnetometer_x	magnetometer_y	magnetometer_z	euler_x	euler_y	euler_z	linearAcceleration_x	linearAcceleration_y	linearAcceleration_z	gravity_x	gravity_y	gravity_z	quaternion_w	quaternion_y	quaternion_x	quaternion_z	calibration_system	calibration_gyro	calibration_accel	calibration_mag
-1.17	5.93	10.18	15.06	-9.50	16.00	212.69	-40.81	-159.88	5.23	3.38	17.15	-6.45	2.21	-7.04	0.0125	-0.1950	0.9108	-0.3638	0	0	0	3
-1.77	3.00	11.24	15.06	-0.06	17.87	179.63	-32.13	-177.50	3.55	2.51	19.19	-5.21	0.35	-8.29	0.0430	0.0196	0.9637	-0.2626	0	0	0	3
-0.99	0.67	8.59	11.06	-5.19	19.06	174.75	-25.75	-159.31	3.26	-2.44	16.86	-4.26	3.11	-8.26	0.2003	0.0476	0.9560	-0.2090	0	0	0	3
-2.68	-0.54	8.86	7.06	-9.50	18.75	165.13	-10.94	-150.06	-4.97	-7.04	18.59	-1.53	4.89	-8.35	0.2764	0.1468	0.9492	0.0329	0	0	0	3
-11.20	-13.81	-1.28	-5.50	-17.06	14.19	312.06	7.06	-119.94	-10.55	-21.07	2.73	1.20	8.43	-4.86	0.5018	0.2502	0.8017	0.2069	0	0	0	3
-4.37	-5.81	-3.99	-3.69	-21.75	5.19	309.25	18.62	-98.12	-8.80	-16.31	-2.13	3.13	9.19	-1.31	0.6014	0.0410	0.7427	0.2915	0	0	0	3
-5.77	-5.33	-0.99	-11.00	-20.37	2.88	317.13	26.44	-100.56	-10.03	-13.89	0.73	4.37	8.62	-1.61	0.5931	-0.0795	0.7718	0.2150	0	0	0	3
-13.76	-5.26	1.83	-8.38	-19.50	7.88	314.75	23.87	-119.12	-17.10	-12.22	5.04	3.97	7.83	-4.36	0.4518	-0.0499	0.8652	0.2116	0	0	0	3
-8.20	3.66	2.85	-8.50	-14.56	14.19	179.38	20.87	-142.88	-11.69	-1.86	10.16	3.49	5.52	-7.30	0.2775	0.0060	0.9431	0.1830	0	0	0	3
-6.03	2.43	0.02	-7.75	-10.50	18.50	184.94	18.56	-148.38	-9.51	-2.70	8.52	3.12	4.86	-7.91	0.2943	-0.0563	0.9412	0.1561	0	0	0	3
0.09	0.00	-5.05	-8.06	-18.06	12.56	331.88	18.50	-114.94	-4.09	-9.17	-0.53	3.11	8.42	-3.92	0.5906	-0.0854	0.7920	0.1289	0	0	0	3
-5.15	-6.95	-1.86	-0.37	-23.06	-0.56	27.19	-26.44	-76.12	-0.78	-15.47	-3.96	-4.94	8.15	2.30	0.7477	0.2196	0.5575	-0.2861	0	0	0	3
0.45	-1.74	-4.72	19.69	-8.38	-9.06	66.50	-57.69	-30.87	8.74	-4.43	-9.22	-8.29	2.68	4.49	0.7225	0.3239	0.3823	-0.4764	0	0	0	3
-13.75	-15.14	-2.01	15.00	-8.25	-14.50	45.00	-13.31	-44.44	-11.49	-21.83	-8.82	-2.25	6.68	6.80	0.8387	-0.1773	0.4112	-0.3100	0	0	0	3
-4.41	-9.82	2.32	-6.69	-20.37	-7.56	46.94	22.06	-75.62	-8.11	-18.62	0.07	3.69	8.80	2.25	0.7130	-0.4947	0.4097	-0.2814	0	0	0	3
-10.16	-8.06	5.54	-18.56	-13.88	-1.00	0.50	75.37	-88.12	-14.18	-6.30	3.15	9.48	2.47	0.07	0.6984	-0.7003	0.1465	0.0176	0	0	0	3
-32.27	-20.78	35.69	-23.69	3.06	4.25	336.38	73.44	122.19	-41.39	-12.23	19.14	9.40	-2.35	-1.48	0.6436	-0.7475	-0.0382	0.1602	0	0	0	3
4.96	7.63	6.70	-22.06	9.00	0.75	334.75	81.19	52.69	-5.77	8.60	5.52	9.69	-1.19	0.90	0.7457	-0.6436	0.1241	0.1193	0	0	0	3
-13.27	35.55	21.94	-17.75	-17.06	1.25	35.88	33.13	-92.94	-18.63	27.35	22.37	5.36	8.20	-0.42	0.6442	-0.5150	0.5027	-0.2591	0	0	0	3
14.14	-6.11	-39.21	0.25	-21.50	-8.75	84.19	7.00	-56.81	18.44	-17.49	-44.55	1.19	8.14	5.32	0.6613	-0.4445	0.2031	-0.5691	0	0	0	3
-39.22	-31.41	9.74	-16.25	9.88	-12.06	3.56	29.69	55.88	-44.08	-24.36	4.97	4.85	-7.05	4.77	0.8408	-0.3334	-0.4263	0.0135	0	0	0	3
-6.60	27.32	-27.08	-18.37	8.88	-11.69	331.13	41.19	-2.19	-10.52	20.92	-36.75	6.46	0.28	7.37	0.9030	-0.3285	0.2109	0.1792	0	0	0	3
-30.04	39.22	-5.64	-12.56	-18.69	-2.38	353.25	45.56	-94.12	-37.04	32.37	-5.14	7.00	6.84	-0.49	0.6504	-0.5723	0.4972	0.0471	0	0	0	3
5.71	-2.89	-38.90	-16.56	-15.75	-4.25	49.56	35.88	-33.19	-0.84	-6.00	-45.77	5.75	4.35	6.64	0.8307	-0.3174	-0.0132	-0.4571	0	0	0	3
4.08	-2.57	-38.90	-12.56	9.56	-16.00	100.94	41.44	53.38	-2.41	3.32	-43.28	6.49	-5.89	4.37	0.4654	0.0653	-0.5972	-0.6500	0	0	0	3
1.47	-1.10	-16.87	-18.37	13.56	4.19	170.13	55.25	150.81	-6.89	0.93	-11.24	8.06	-2.72	-4.87	-0.0118	0.2109	-0.8618	-0.4611	0	0	0	3
-5.10	-7.42	-2.22	-13.69	5.00	16.25	187.44	27.12	160.44	-9.58	-4.50	5.99	4.47	-2.91	-8.22	0.2489	0.0035	-0.9564	-0.1526	0	0	0	3
-2.82	2.78	-39.22	4.25	19.00	11.25	321.75	-30.06	59.63	10.35	10.50	-43.50	-4.92	-7.32	4.28	0.8567	0.1313	-0.3430	0.3622	0	0	0	3
0.79	13.86	-37.15	-4.69	1.00	-22.00	338.31	17.06	-17.19	-2.08	11.09	-46.11	2.87	2.77	8.95	0.9453	-0.1179	0.2978	0.0617	0	0	0	3
-39.22	39.22	-23.70	1.37	-21.75	-7.69	5.13	18.56	-57.25	-43.39	32.62	-16.53	4.58	6.59	5.62	0.9045	-0.3357	0.2581	0.0498	0	0	0	3
5.28	-1.11	-39.22	-18.37	8.19	-10.50	83.81	69.12	80.31	-4.11	2.18	-39.80	9.16	-3.43	0.58	0.4206	-0.3626	-0.6752	-0.4855	0	0	0	3
2.39	-0.69	-15.67	-18.87	-2.25	12.88	183.00	38.81	-151.13	-3.75	-4.37	-8.98	5.92	4.06	-6.67	-0.1009	-0.4380	-0.8007	-0.3961	0	0	0	3
6.42	-16.00	-39.22	8.88	14.25	14.88	318.25	-23.87	92.69	10.40	-7.05	-38.79	-3.97	-8.95	-0.42	0.8572	0.1126	-0.4293	0.2612	0	0	0	3
3.73	-0.17	-19.06	-11.00	-4.75	-19.56	316.81	52.81	-31.50	-4.76	-2.39	-21.46	7.81	3.09	5.04	0.7544	-0.3813	0.4009	0.3531	0	0	0	3
31.88	38.76	-39.22	-22.56	-5.19	-1.00	309.25	63.00	-88.44	23.14	34.31	-39.34	8.73	4.44	0.11	0.7895	-0.3402	0.4858	-0.1581	0	0	0	3
13.50	-7.30	-39.22	-3.69	-13.06	-18.75	102.69	57.75	9.13	5.93	-5.04	-44.38	8.29	-0.83	5.16	0.4312	-0.3165	-0.5759	-0.6183	0	0	0	3
3.73	-0.59	-29.11	-15.56	-2.56	16.06	139.13	30.06	-162.44	-1.33	-3.46	-17.23	4.45	2.95	-8.22	-0.1625	-0.3085	-0.9090	-0.2283	0	0	0	3
1.55	-0.67	-13.40	-1.50	-17.06	14.19	346.44	-10.44	-109.56	2.81	-10.64	-11.58	-2.02	9.18	-2.76	-0.6420	-0.2551	-0.7224	-0.0311	0	0	0	3
-24.80	-26.14	-18.96	10.69	-13.50	15.75	236.50	-22.37	-156.94	-17.28	-20.54	-0.09	-3.74	3.54	-8.34	-0.0114	0.5616	-0.7433	0.3632	0	0	0	3
4.75	-5.80	-3.31	16.06	-16.69	3.75	188.56	-40.69	-97.94	11.15	-13.16	-2.28	-6.39	7.36	-1.03	0.0309	0.5828	-0.4099	0.7010	0	0	0	3
34.82	-39.22	15.59	11.38	-19.50	-4.00	147.63	-18.12	-77.37	37.23	-46.49	18.99	-3.05	9.09	2.03	-0.2393	0.4769	-0.3893	0.7509	0	0	0	3
0.68	-0.45	-0.34	8.06	-15.50	-14.50	118.69	-21.56	-47.44	4.30	-7.17	-6.51	-3.74	6.65	6.15	-0.4818	0.2005	-0.3932	0.7570	0	0	0	3
0.12	4.21	0.99	13.19	-15.19	-12.19	107.37	-37.25	-46.75	7.38	-6.46	0.29	-5.93	5.68	5.34	-0.5188	0.0516	-0.4643	0.7160	0	0	0	3
0.25	-2.74	5.86	16.69	-12.25	-11.00	99.87	-39.81	-46.19	6.53	-8.17	0.65	-6.28	5.43	5.21	-0.5954	-0.0007	-0.4691	0.6523	0	0	0	3
0.06	-4.18	4.97	12.00	-15.19	-13.06	74.06	-18.69	-50.38	3.21	-11.33	-0.95	-2.87	7.23	5.96	-0.7386	0.1334	-0.4162	0.5132	0	0	0	3
-20.50	-20.36	-2.13	-5.00	-18.06	-15.00	41.19	18.19	-51.25	-25.20	-29.25	-8.98	3.06	7.26	5.82	-0.8187	0.3181	-0.3470	0.3289	0	0	0	3
-1.66	-6.82	4.10	-3.88	-20.00	-11.06	42.19	19.00	-59.25	-5.09	-14.84	-0.68	3.19	7.96	4.74	-0.8264	0.3658	-0.3475	0.2501	0	0	0	3
-2.79	-6.89	-1.01	-16.50	-13.50	-7.50	351.44	51.94	-71.06	-10.52	-12.60	-2.97	7.72	5.71	1.95	-0.7692	0.4636	-0.4316	-0.0844	0	0	0	3
-14.13	-10.22	7.24	-13.69	-18.19	-4.06	17.44	17.81	-74.12	-18.50	-18.20	5.96	3.00	8.97	2.55	-0.7702	0.2348	-0.5557	0.2069	0	0	0	3
-10.26	-8.66	7.38	8.38	-18.87	-9.50	94.31	-22.75	-58.75	-6.46	-16.39	2.70	-3.80	7.73	4.68	-0.5436	0.1982	-0.4305	0.6927	0	0	0	3
0.21	-2.56	-5.20	4.75	-14.56	-17.25	135.56	0.44	-44.31	0.12	-9.47	-11.45	0.07	6.85	7.01	-0.3390	0.3688	-0.0973	0.8600	0	0	0	3
-7.26	-13.67	-7.52	-14.38	-14.88	-12.69	126.37	45.44	-54.69	-14.26	-19.28	-11.49	6.99	5.61	3.97	-0.4037	0.4948	0.2925	0.7117	0	0	0	3
-9.78	-14.38	-2.57	-24.69	1.00	-4.88	72.44	64.25	89.50	-18.28	-10.86	-2.65	8.83	-4.25	0.03	-0.5987	0.3065	0.6633	0.3282	0	0	0	3
-9.09	-6.26	-3.00	-11.06	19.69	7.50	23.37	24.75	114.50	-13.20	1.83	0.69	4.10	-8.10	-3.69	-0.5258	0.2080	0.8194	0.0944	0	0	0	3
-9.22	0.17	11.88	-7.69	18.56	11.38	10.88	15.56	131.38	-11.86	7.25	18.13	2.51	-7.00	-6.38	-0.4019	0.2152	0.8896	0.0267	0	0	0	3
-7.98	1.91	-2.47	-2.25	16.75	15.69	162.94	11.00	151.50	-7.09	9.00	7.54	2.07	-4.20	-8.61	-0.2022	0.1906	0.9562	0.0924	0	0	0	3
-6.33	-0.89	2.12	-6.19	5.88	20.75	147.00	16.62	160.44	-9.50	3.61	10.48	2.81	-3.14	-8.85	-0.2161	0.2751	0.9335	0.0784	0	0	0	3
-5.26	-1.28	1.56	-3.69	9.88	19.56	145.13	10.88	157.19	-7.28	2.48	10.64	1.85	-3.73	-8.87	-0.2171	0.2974	0.9291	0.0322	0	0	0	3
-23.34	-8.37	9.64	-1.19	9.50	19.25	135.06	2.94	160.88	-39.28	1.91	19.04	0.51	-3.19	-9.25	-0.1458	0.3869	0.9099	-0.0332	0	0	0	3
-6.25	-0.74	8.17	-0.37	7.00	21.25	129.88	4.69	162.69	-7.05	2.16	17.50	0.75	-3.14	-9.25	-0.1835	0.4299	0.8827	-0.0482	0	0	0	3
-3.40	-2.63	8.13	-3.00	13.88	17.37	118.06	14.31	141.19	-5.83	3.31	15.54	2.42	-5.95	-7.40	-0.3898	0.4963	0.7747	-0.0402	0	0	0	3
-5.98	-2.29	3.61	-10.50	18.87	8.50	340.44	29.25	98.12	-9.26	6.69	4.87	4.79	-8.46	-1.21	-0.6783	0.4572	0.5608	-0.1282	0	0	0	3
-7.24	8.02	0.66	-7.88	21.06	-5.56	320.38	15.13	62.94	-7.57	16.73	-2.40	2.56	-8.43	4.30	-0.8138	0.2890	0.3973	-0.3102	0	0	0	3
-6.48	8.69	-4.87	-2.88	11.56	-19.56	315.31	1.75	14.50	-6.93	10.84	-15.01	0.30	-2.46	9.48	-0.9269	0.0162	0.0667	-0.3690	0	0	0	3
-4.58	3.99	-7.57	3.69	-2.50	-22.56	321.56	-12.81	-9.19	-2.40	2.46	-17.00	-2.17	1.53	9.43	-0.9371	-0.1539	-0.0427	-0.3102	0	0	0	3
-1.44	2.41	-6.87	10.75	-5.75	-18.75	329.56	-23.31	-11.88	2.72	0.06	-17.20	-3.88	1.85	8.81	-0.9414	-0.2242	-0.0505	-0.2468	0	0	0	3
-0.89	-0.80	-12.10	12.00	-6.75	-18.37	337.25	-25.81	-17.19	3.38	-3.41	-20.54	-4.27	2.60	8.43	-0.9470	-0.2490	-0.0910	-0.1813	0	0	0	3
-3.24	-0.11	-9.28	11.56	-6.06	-17.56	341.75	-24.75	-15.00	0.86	-2.42	-17.88	-4.11	2.31	8.59	-0.9589	-0.2291	-0.0820	-0.1461	0	0	0	3
-4.05	-0.46	-10.51	12.00	-4.56	-19.19	346.19	-23.31	-11.19	0.24	-2.32	-19.20	-3.88	1.75	8.83	-0.9678	-0.2150	-0.0666	-0.1126	0	0	0	3
-3.68	-0.90	-8.98	12.00	-4.25	-19.19	347.06	-25.56	-12.38	0.85	-3.26	-17.81	-4.23	1.90	8.63	-0.9635	-0.2318	-0.0769	-0.1096	0	0	0	3
-4.06	-0.67	-8.96	11.19	-5.00	-19.87	347.63	-21.00	-10.25	-0.64	-2.02	-18.07	-3.49	1.62	9.01	-0.9748	-0.1874	-0.0638	-0.1027	0	0	0	3
-4.25	-1.49	-8.62	10.19	-4.56	-19.87	2.06	-25.19	174.06	-0.04	-0.12	0.57	-4.18	-0.93	-8.81	-0.2190	-0.9741	-0.0173	0.0530	0	0	0	3
-4.22	-1.07	-8.65	9.00	-4.56	-19.56	15.25	-26.06	173.50	0.08	-0.08	0.10	-4.30	-0.99	-8.75	-0.2191	-0.9637	-0.1279	0.0825	0	0	0	3
-4.64	-0.99	-9.01	10.50	-5.75	-19.87	26.75	-27.62	172.94	-0.31	0.04	-0.44	-4.55	-1.06	-8.61	-0.2173	-0.9355	-0.2528	0.1166	0	0	0	3
-4.64	-1.21	-8.54	10.19	-5.00	-19.19	39.19	-29.06	173.25	0.04	-0.07	-0.04	-4.77	-1.00	-8.50	-0.2221	-0.9005	-0.3470	0.1392	0	0	0	3
-5.06	-1.52	-8.62	8.00	-3.56	-20.37	46.81	-32.19	174.13	0.16	-0.67	-0.37	-5.22	-0.84	-8.25	-0.2380	-0.8719	-0.3990	0.1546	0	0	0	3
-5.12	-0.82	-7.94	8.00	-3.88	-21.87	55.25	-34.56	174.88	0.39	-0.15	0.52	-5.57	-0.71	-8.03	-0.2466	-0.8369	-0.4557	0.1768	0	0	0	3
